寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/3,140.15,1842.02,58.53 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/3,77.72,1870.38,62.37 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/3,68.56,419.54,79.17 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/3,56.58,677.48,53.09 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/3,288.46,7063.65,61.7 %
德基水庫,2019,臺灣中區,臺中市和平區,1/3,1393.76,9712.59,64.4 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/3,272.18,36.08,24.87 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/3,999.01,2610.51,64.94 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/3,747.81,12317.11,95.8 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/3,101.47,1749.17,69.09 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/3,70.65,578.22,62.46 %
白河水庫,2019,臺灣南區,臺南市白河區,1/3,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/3,56.17,6002.00,76.67 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/3,219.43,32636.00,63.99 %
南化水庫,2019,臺灣南區,臺南市南化區,1/3,175.69,7281.04,77.97 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/3,140.77,76.53,74.3 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/3,17.86,267.00,100 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/3,35.70,1147.82,76.02 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/3,45.19,411.53,54.79 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/3,136.15,1879.21,71.37 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/3,7.82,71.10,68.37 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/3,6.40,17.50,27.47 %
東衛水庫,2019,澎湖地區,澎湖縣馬公巿,1/3,1.90,0.00, 
西安水庫,2019,澎湖地區,澎湖縣望安鄉,1/3,11.80,18.80,78.33 %
七美水庫,2019,澎湖地區,澎湖縣七美鄉,1/3,21.70,6.31,27.63 %
石門水庫,2019,臺灣北區,桃園市龍潭區、大溪區、復興區,1/4,240.57,16142.84,81.78 %
西勢水庫,2019,臺灣北區,基隆巿暖暖區,1/4,72.08,43.69,100 %
新山水庫,2019,臺灣北區,基隆巿安樂區,1/4,83.93,872.64,87.09 %
翡翠水庫,2019,臺灣北區,新北市新店區,1/4,167.86,31552.68,94.05 %
寶山水庫,2019,臺灣北區,新竹縣寶山鄉,1/4,139.35,380.76,75.62 %
寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/4,140.02,1827.95,58.08 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/4,77.67,1863.86,62.15 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/4,68.60,423.63,79.95 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/4,56.57,676.37,53.01 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/4,288.34,7024.90,61.36 %
德基水庫,2019,臺灣中區,臺中市和平區,1/4,1393.64,9675.79,64.15 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/4,272.36,42.73,29.45 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/4,998.82,2570.34,63.94 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/4,747.79,12301.05,95.67 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/4,101.43,1740.65,68.75 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/4,70.57,572.82,61.87 %
白河水庫,2019,臺灣南區,臺南市白河區,1/4,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/4,56.10,5942.00,75.91 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/4,219.45,32667.00,64.05 %
南化水庫,2019,臺灣南區,臺南市南化區,1/4,175.60,7244.48,77.58 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/4,140.74,76.23,74.01 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/4,17.81,264.00,100 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/4,35.66,1137.42,75.33 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/4,45.21,412.63,54.93 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/4,136.07,1870.31,71.04 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/4,7.82,71.10,68.37 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/4,6.30,16.80,26.37 %
東衛水庫,2019,澎湖地區,澎湖縣馬公巿,1/4,1.90,0.00, 
西安水庫,2019,澎湖地區,澎湖縣望安鄉,1/4,11.80,18.80,78.33 %
七美水庫,2019,澎湖地區,澎湖縣七美鄉,1/4,21.70,6.31,27.63 %
石門水庫,2019,臺灣北區,桃園市龍潭區、大溪區、復興區,1/5,240.52,16104.91,81.58 %
西勢水庫,2019,臺灣北區,基隆巿暖暖區,1/5,72.08,43.69,100 %
新山水庫,2019,臺灣北區,基隆巿安樂區,1/5,83.93,872.64,87.09 %
翡翠水庫,2019,臺灣北區,新北市新店區,1/5,167.62,31338.14,93.41 %
寶山水庫,2019,臺灣北區,新竹縣寶山鄉,1/5,139.29,377.65,75 %
寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/5,139.88,1811.72,57.57 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/5,77.67,1863.86,62.15 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/5,68.60,423.63,79.95 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/5,56.56,675.27,52.92 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/5,288.21,6982.92,60.99 %
德基水庫,2019,臺灣中區,臺中市和平區,1/5,1393.47,9623.92,63.81 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/5,272.54,49.66,34.23 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/5,998.56,2515.82,62.59 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/5,747.74,12260.09,95.35 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/5,101.40,1734.27,68.5 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/5,70.49,567.43,61.29 %
白河水庫,2019,臺灣南區,臺南市白河區,1/5,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/5,56.03,5883.00,75.15 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/5,219.46,32683.00,64.08 %
南化水庫,2019,臺灣南區,臺南市南化區,1/5,175.51,7203.35,77.14 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/5,140.69,75.72,73.51 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/5,17.83,265.00,100 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/5,35.61,1124.46,74.47 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/5,45.25,414.85,55.23 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/5,136.00,1862.57,70.74 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/5,7.81,70.90,68.17 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/5,6.20,16.10,25.27 %
東衛水庫,2019,澎湖地區,澎湖縣馬公巿,1/5,1.90,0.00, 
西安水庫,2019,澎湖地區,澎湖縣望安鄉,1/5,11.80,18.80,78.33 %
七美水庫,2019,澎湖地區,澎湖縣七美鄉,1/5,21.70,6.31,27.63 %
石門水庫,2019,臺灣北區,桃園市龍潭區、大溪區、復興區,1/6,240.47,16067.03,81.39 %
西勢水庫,2019,臺灣北區,基隆巿暖暖區,1/6,72.08,43.69,100 %
新山水庫,2019,臺灣北區,基隆巿安樂區,1/6,83.94,873.12,87.14 %
翡翠水庫,2019,臺灣北區,新北市新店區,1/6,167.27,31026.20,92.48 %
寶山水庫,2019,臺灣北區,新竹縣寶山鄉,1/6,139.30,378.17,75.11 %
寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/6,139.79,1801.46,57.24 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/6,77.67,1863.86,62.15 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/6,68.63,426.70,80.52 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/6,56.56,675.27,52.92 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/6,288.07,6937.70,60.6 %
德基水庫,2019,臺灣中區,臺中市和平區,1/6,1393.48,9626.96,63.83 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/6,272.43,45.39,31.29 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/6,998.41,2484.57,61.81 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/6,747.66,12196.74,94.86 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/6,101.36,1725.76,68.16 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/6,70.42,562.73,60.78 %
白河水庫,2019,臺灣南區,臺南市白河區,1/6,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/6,55.95,5816.00,74.3 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/6,219.46,32683.00,64.08 %
南化水庫,2019,臺灣南區,臺南市南化區,1/6,175.42,7162.22,76.7 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/6,140.65,75.32,73.13 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/6,17.88,268.00,100 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/6,35.56,1111.56,73.62 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/6,45.33,419.31,55.82 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/6,135.93,1854.85,70.45 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/6,7.81,70.90,68.17 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/6,6.20,16.10,25.27 %
東衛水庫,2019,澎湖地區,澎湖縣馬公巿,1/6,1.90,0.00, 
西安水庫,2019,澎湖地區,澎湖縣望安鄉,1/6,11.80,18.80,78.33 %
七美水庫,2019,澎湖地區,澎湖縣七美鄉,1/6,21.70,6.31,27.63 %
石門水庫,2019,臺灣北區,桃園市龍潭區、大溪區、復興區,1/7,240.40,16014.10,81.12 %
西勢水庫,2019,臺灣北區,基隆巿暖暖區,1/7,72.08,43.69,100 %
新山水庫,2019,臺灣北區,基隆巿安樂區,1/7,84.02,876.98,87.52 %
翡翠水庫,2019,臺灣北區,新北市新店區,1/7,167.24,30999.51,92.4 %
寶山水庫,2019,臺灣北區,新竹縣寶山鄉,1/7,139.27,376.62,74.8 %
寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/7,139.68,1789.46,56.86 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/7,77.28,1813.40,60.47 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/7,68.70,433.89,81.88 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/7,56.58,677.48,53.09 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/7,287.93,6893.22,60.21 %
德基水庫,2019,臺灣中區,臺中市和平區,1/7,1393.33,9581.44,63.53 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/7,272.45,46.16,31.82 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/7,998.29,2459.65,61.19 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/7,747.87,12365.32,96.17 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/7,101.32,1717.26,67.82 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/7,70.37,559.38,60.42 %
白河水庫,2019,臺灣南區,臺南市白河區,1/7,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/7,55.88,5757.00,73.54 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/7,219.46,32683.00,64.08 %
南化水庫,2019,臺灣南區,臺南市南化區,1/7,175.31,7111.95,76.16 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/7,140.61,74.91,72.73 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/7,17.84,265.00,100 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/7,35.51,1098.72,72.77 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/7,45.41,423.78,56.42 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/7,135.86,1847.15,70.16 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/7,7.80,70.70,67.98 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/7,6.10,15.50,24.33 %
東衛水庫,2019,澎湖地區,澎湖縣馬公巿,1/7,1.90,0.00, 
西安水庫,2019,澎湖地區,澎湖縣望安鄉,1/7,11.80,18.80,78.33 %
七美水庫,2019,澎湖地區,澎湖縣七美鄉,1/7,21.70,6.31,27.63 %
石門水庫,2019,臺灣北區,桃園市龍潭區、大溪區、復興區,1/8,240.31,15946.22,80.78 %
西勢水庫,2019,臺灣北區,基隆巿暖暖區,1/8,72.08,43.69,100 %
新山水庫,2019,臺灣北區,基隆巿安樂區,1/8,84.02,876.98,87.52 %
翡翠水庫,2019,臺灣北區,新北市新店區,1/8,167.18,30946.15,92.24 %
寶山水庫,2019,臺灣北區,新竹縣寶山鄉,1/8,139.23,374.55,74.39 %
寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/8,139.54,1773.86,56.36 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/8,77.17,1799.31,60 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/8,68.72,435.95,82.27 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/8,56.58,677.48,53.09 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/8,287.77,6843.22,59.77 %
德基水庫,2019,臺灣中區,臺中市和平區,1/8,1393.28,9566.32,63.43 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/8,271.85,24.89,17.16 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/8,998.14,2428.62,60.42 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/8,747.91,12397.47,96.42 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/8,101.28,1708.77,67.49 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/8,70.32,556.04,60.06 %
白河水庫,2019,臺灣南區,臺南市白河區,1/8,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/8,55.81,5699.00,72.8 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/8,219.47,32699.00,64.11 %
南化水庫,2019,臺灣南區,臺南市南化區,1/8,175.22,7070.82,75.72 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/8,140.57,74.51,72.34 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/8,17.82,264.00,100 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/8,35.47,1088.49,72.09 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/8,45.54,431.10,57.39 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/8,135.80,1840.57,69.91 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/8,7.79,70.50,67.79 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/8,6.10,15.50,24.33 %
東衛水庫,2019,澎湖地區,澎湖縣馬公巿,1/8,1.90,0.00, 
西安水庫,2019,澎湖地區,澎湖縣望安鄉,1/8,11.80,18.80,78.33 %
七美水庫,2019,澎湖地區,澎湖縣七美鄉,1/8,21.70,6.31,27.63 %
石門水庫,2019,臺灣北區,桃園市龍潭區、大溪區、復興區,1/9,240.21,15871.02,80.4 %
西勢水庫,2019,臺灣北區,基隆巿暖暖區,1/9,72.08,43.69,100 %
新山水庫,2019,臺灣北區,基隆巿安樂區,1/9,84.12,881.88,88.01 %
翡翠水庫,2019,臺灣北區,新北市新店區,1/9,167.17,30937.27,92.21 %
寶山水庫,2019,臺灣北區,新竹縣寶山鄉,1/9,139.17,371.45,73.77 %
寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/9,139.42,1760.54,55.94 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/9,77.05,1784.00,59.49 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/9,68.75,439.05,82.86 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/9,56.57,676.37,53.01 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/9,287.62,6796.34,59.36 %
德基水庫,2019,臺灣中區,臺中市和平區,1/9,1393.25,9557.26,63.37 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/9,271.47,15.02,10.35 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/9,997.93,2385.48,59.34 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/9,747.87,12365.31,96.17 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/9,101.24,1700.29,67.15 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/9,70.24,550.70,59.48 %
白河水庫,2019,臺灣南區,臺南市白河區,1/9,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/9,55.74,5641.00,72.06 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/9,219.48,32715.00,64.14 %
南化水庫,2019,臺灣南區,臺南市南化區,1/9,175.12,7025.12,75.23 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/9,140.54,74.21,72.05 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/9,17.79,262.00,99.64 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/9,35.43,1078.28,71.42 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/9,45.62,435.63,57.99 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/9,135.74,1834.00,69.66 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/9,7.78,70.30,67.6 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/9,6.00,14.90,23.39 %
東衛水庫,2019,澎湖地區,澎湖縣馬公巿,1/9,1.90,0.00, 
西安水庫,2019,澎湖地區,澎湖縣望安鄉,1/9,11.80,18.80,78.33 %
七美水庫,2019,澎湖地區,澎湖縣七美鄉,1/9,21.60,5.90,25.83 %
石門水庫,2019,臺灣北區,桃園市龍潭區、大溪區、復興區,1/10,240.12,15803.53,80.06 %
西勢水庫,2019,臺灣北區,基隆巿暖暖區,1/10,72.08,43.69,100 %
新山水庫,2019,臺灣北區,基隆巿安樂區,1/10,84.13,882.37,88.06 %
翡翠水庫,2019,臺灣北區,新北市新店區,1/10,167.21,30972.83,92.32 %
寶山水庫,2019,臺灣北區,新竹縣寶山鄉,1/10,139.11,368.36,73.16 %
寶山第二水庫,2019,臺灣北區,新竹縣寶山鄉,1/10,139.26,1743.13,55.39 %
永和山水庫,2019,臺灣中區,苗栗縣頭份鎮、三灣鄉,1/10,76.92,1767.48,58.94 %
大埔水庫,2019,臺灣中區,新竹縣峨眉鄉,1/10,68.78,442.16,83.44 %
明德水庫,2019,臺灣中區,苗栗縣頭屋鄉,1/10,56.56,675.27,52.92 %
鯉魚潭水庫,2019,臺灣中區,苗栗縣卓蘭鎮大湖鄉,1/10,287.47,6749.46,58.95 %
德基水庫,2019,臺灣中區,臺中市和平區,1/10,1393.10,9512.09,63.07 %
石岡壩,2019,臺灣中區,臺中市石岡區,1/10,271.88,25.81,17.79 %
霧社水庫,2019,臺灣中區,南投縣仁愛鄉,1/10,997.26,2250.33,55.98 %
日月潭水庫,2019,臺灣中區,南投縣魚池鄉,1/10,747.95,12429.64,96.67 %
仁義潭水庫,2019,臺灣南區,嘉義縣番路鄉,1/10,101.20,1691.82,66.82 %
蘭潭水庫,2019,臺灣南區,嘉義巿,1/10,70.17,546.04,58.98 %
白河水庫,2019,臺灣南區,臺南市白河區,1/10,103.77,44.00,6.37 %
烏山頭水庫,2019,臺灣南區,臺南市六甲區、官田區,1/10,55.66,5575.00,71.22 %
曾文水庫,2019,臺灣南區,嘉義縣大埔鄉,1/10,219.48,32715.00,64.14 %
南化水庫,2019,臺灣南區,臺南市南化區,1/10,175.02,6979.42,74.74 %
鏡面水庫,2019,臺灣南區,臺南市南化區,1/10,140.53,74.11,71.95 %
澄清湖水庫,2019,臺灣南區,高雄市鳥松區,1/10,17.77,260.00,98.88 %
阿公店水庫,2019,臺灣南區,高雄市燕巢區,1/10,35.38,1065.58,70.57 %
鳳山水庫,2019,臺灣南區,高雄市林園區,1/10,45.62,435.63,57.99 %
牡丹水庫,2019,臺灣南區,屏東縣牡丹鄉,1/10,135.66,1825.27,69.33 %
成功水庫,2019,澎湖地區,澎湖縣湖西鄉,1/10,7.77,70.10,67.4 %
興仁水庫,2019,澎湖地區,澎湖縣馬公巿,1/10,6.00,14.90,23.39 %
