議員,區域,1945,1951,1954,1957,1959,1960,1963,1968,1973,1977,1981,1985,1989,1994,1998,2001,2002,2004,2005,2006,2007,2009,2010,2014,2018,,,,,,,,,
吳秀華,臺東縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
謝賢裕,臺東縣,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
徐慶元,臺東縣,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
許志雄,臺東縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
尤明哲,臺東縣,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
尤憲榮,臺東縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
余秀芳,臺東縣,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
張清忠,臺東縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
張全馨嵐,臺東縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
鄭輝煌（臺東）,臺東縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
鄭烈,臺東縣,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
鄭品聰,臺東縣,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
周達三,臺東縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
李忠憲,臺東市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
賁馨儀,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
蔡坤龍,臺北市,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
蔡秋凰,臺北市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
常中天,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
陳炳甫,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
陳慈慧,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
陳和錦,臺北市,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳健治,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
陳愷,臺北市,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳勝宏,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
陳淑華（臺北）,臺北市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳旺成,臺北市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳秀惠,臺北市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳學聖,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
陳重文,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
高建智,臺北市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
郭岐,臺北市,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
郭石吉,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
黃朝琴,臺北市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黃成金,臺北市,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黃金如,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
黃平洋,臺北市,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
黃奇正,臺北市,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
黃義清,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
黃幼中,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
賈毅然,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
簡舒培,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
蔣淦生,臺北市,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔣渭川,臺北市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
康水木,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
藍世聰,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
李承龍,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
李金璋,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
李良榮,臺北市,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
李慶安,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
李逸洋,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
廖彬良,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
林頂立,臺北市,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林定勇,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
林宏熙,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
林美倫,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
林慶隆,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
林亭君,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
林王少華,臺北市,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
呂瀅瀅,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
浦陸佩玉,臺北市,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
秦茂松,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
璩美鳳,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
田欣,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
王博昱,臺北市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
王昆和,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
王閔生,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
王威中,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
王育誠,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
謝明達,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
謝維洲,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
徐國勇,臺北市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
徐弘庭,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
徐世_,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
許家蓓,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
許木元,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
顏若芳,臺北市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
楊玉城,臺北市,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊鎮雄,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
姚冬聲,臺北市,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
葉信義,臺北市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
周百鍊,臺北市,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卓榮泰,臺北市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
蔡嘉藤,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
蔡順源,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
曾木川,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
車淑娟,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
陳阿水,臺中市,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
陳富德,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳健楷,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳茂堤,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳年添,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
陳啟瑩,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳世凱,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
陳水潭,臺中市,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳玉雪,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
陳政顯,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
叢樹林,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
丁瑞彬,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
郭俊銘,臺中市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
何端格,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
何金生,臺中市,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洪火煉,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
黃丙煌,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
黃存忠,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
黃鈴雄,臺中市,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
黃英傑,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
紀麗玉,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
江肇國,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
江正吉,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
金萬里,臺中市,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
賴維種,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
賴裕雄,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
李素貞,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
李月梅,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
梁成,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
廖述嘉,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林柏榕,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林碧梧,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林傳旺,臺中市,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
林漢周,臺中市,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
林黃玉美,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
林金聲,臺中市,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林連宗,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林敏霖,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林明比,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林啟森,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
林汝洲,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林湯盤,臺中市,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林獻堂,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林耀輝,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林雲龍,臺中市,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林長生,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林忠,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林仲毅,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
劉國隆,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
劉坤鱧,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
劉清庚,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
劉松梧,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
盧秀燕,臺中市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
冉齡軒,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
蘇柏興,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
蘇嘉藤,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
唐國泰,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
涂明榮,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
王戴春滿,臺中市,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
王建靜,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
王立任,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
王玲惠,臺中市,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
王世勛,臺中市,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
王憲堂,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
吳春夏,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
吳金生,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
吳敏濟,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
吳武雄,臺中市,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
吳顯森,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
吳一衛,臺中市,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
吳忠光,臺中市,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
蕭進益,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
謝震穎,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
顏莉敏,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
顏水滄,臺中市,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
顏志修,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
楊傳國,臺中市,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
楊典忠,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
楊界華,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
楊山池,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
楊陶,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊天賦,臺中市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
楊玉珍,臺中市,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
葉玉錦,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
張愛卻,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
張芬郁,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
張廖貴專,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
張清照,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
張文懷,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
張雅旻,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
張溢城,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
張猷能,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
張玉嬿,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
張正興,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
趙朝琴,臺中市,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
朱蕙蘭,臺中市,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
朱元宏,臺中市,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
白權,彰化縣,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
白玉如,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
蔡端欉,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
蔡志隆,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
曹嘉豪,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
曾文勳,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
沈祿樵,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳光琛,彰化縣,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
陳光輝,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
陳蔣秀美,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
陳秋蓉,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
陳紹輝,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳奭堯,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
陳萬福,彰化縣,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
陳文騰,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳永忠,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳玉姬,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
韓幼慧,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
洪崇雄,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
洪福村,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
洪文哲,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
黃寶川,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
黃寶隆,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
黃漢鉛,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
黃錦滄,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
黃俊雄,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
黃千宴,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
黃玉芬,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
黃振彥,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
黃正隆,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
黃正盛,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
江瑞演,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
柯振杯,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
賴樹旺,彰化縣,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
賴儀松,彰化縣,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
賴澤民,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
李清木,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
李武雄,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
李照實,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林滄喜,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
林端珍,彰化縣,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
林庚壬,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
林國珍,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
林茂昌,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
林士堅,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
林世賢,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
林維浩,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
林錫山,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林秀珍,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
林宗翰,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
劉惠娟,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
劉景滄,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
呂俊傑,彰化縣,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
邱士平,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
施淑珍,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
施性鍾,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
涂徐貴枝,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
王福元,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
王榆凱,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
魏明谷,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
伍黃文貞,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
蕭敦仁,彰化縣,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蕭如意,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
蕭文雄,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
蕭錫齡,彰化縣,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
蕭延青,彰化縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
謝成家,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
謝彥慧,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
謝章捷,彰化縣,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
徐平圳,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
許書維,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
許偉林,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
楊淑鳳,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
葉國雄,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
葉黃鵲喜,彰化縣,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
粘明隆,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
張春洋,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
張瀚天,彰化縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
張良_,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
張炎清,彰化縣,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
趙惠如,彰化縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
鄭家吉,彰化縣,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
鄭汝芬,彰化縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
周清玉,彰化縣,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
周天啟,彰化縣,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
卓伯源,彰化縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
李崇禮,彰化市,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
蔡端仁,嘉義縣,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
蔡吉輝,嘉義縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
蔡瑋傑,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
蔡信典,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
陳保復,嘉義縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
陳保元,嘉義縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳茂卿,嘉義縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
陳文忠,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
陳永法,嘉義縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
戴光宗,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
董象,嘉義縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
郭西川,嘉義縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
何金松,嘉義縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
何茂取,嘉義縣,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
何旭昇,嘉義縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
何月珠,嘉義縣,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
何子凡,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
何宗義,嘉義縣,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
黃芳蘭,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
黃金茂,嘉義縣,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
黃永聰,嘉義縣,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
蔣天降,嘉義縣,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
賴瓊如,嘉義縣,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,
李陳秀琴,嘉義縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
李秀美,嘉義縣,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
連鳳齊,嘉義縣,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
連錦水,嘉義縣,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
廖枝源,嘉義縣,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
