ID,圖片網址,,座標,地址,候選人名稱,次要,共同,看板標語,標語 tag,黨徽,可能須排除,原始答案
366,/proj-assets/election-board/uploads/images/1539257130-f2fef94ea082ce4ce2547c7b65a0a7e3.jpeg,4,POINT(22.6079361 120.2968442),台北市信義區,王正德,,,鐵漢戰將,,Ｙ,,王正德
366,/proj-assets/election-board/uploads/images/1539257130-f2fef94ea082ce4ce2547c7b65a0a7e3.jpeg,,POINT(22.6079361 120.2968442),台北市信義區,秦慧珠,,,"為台北打拼,博士",學歷,Ｎ,,秦慧珠
366,/proj-assets/election-board/uploads/images/1539257130-f2fef94ea082ce4ce2547c7b65a0a7e3.jpeg,,POINT(22.6079361 120.2968442),台北市信義區,許家蓓,,,選擇家蓓 幸福加倍,姓名諧音,Ｙ,,許家蓓
367,/proj-assets/election-board/uploads/images/1539322775-0a58d6bae446182d6bc2e6f95ffa5b2d.jpg,4,POINT(25.0074806111111 121.538246138889),台北市文山區羅斯福路五段90號,林穎孟,,,"真誠革新,迎夢台北",姓名諧音,y,,林穎孟
368,/proj-assets/election-board/uploads/images/1539353353-8bac496ec54e8f3566c907d0d1c2d612.jpeg,4,POINT(25.0136083333333 121.515433333333),新北市永和區永和路二段201號,連斐璠,,,"榮耀永和,關懷弱勢,都更,專業監督,強化建設,懇請支持連任",政見,Ｙ,,連斐璠
369,/proj-assets/election-board/uploads/images/1539394642-8c4f4454be18f9ec820bb478c65a2674.jpg,4,POINT(25.0292645 121.5539821),台北市大安區通化街39巷16號4樓,李柏毅,,,"青年實習入企,李新重視青年培育,柏毅接棒",經歷,Ｙ,,李柏毅
369,/proj-assets/election-board/uploads/images/1539394642-8c4f4454be18f9ec820bb478c65a2674.jpg,4,POINT(25.0292645 121.5539821),,李柏毅,,,毅心為您,姓名諧音,Ｙ,,
370,/proj-assets/election-board/uploads/images/1539394856-089e784fb542d3f40daf1ebdb7f5fb17.jpg,4,POINT(25.0292688 121.5539718),台北市大安區通化街39巷16號4樓,徐弘庭,,,"能監督會建設,認真效率看得見,政見一屆就實現",,Ｙ,,徐弘庭
371,/proj-assets/election-board/uploads/images/1539397138-0702eb7ae48bc0e8900386b922066f81.jpg,,POINT(25.0546707 121.4959942),新北市三重區重安街170巷2號,李余典,,蘇貞昌,"挺會做事的人,衝衝衝",,Ｙ,,李余典
371,/proj-assets/election-board/uploads/images/1539397138-0702eb7ae48bc0e8900386b922066f81.jpg,,POINT(25.0546707 121.4959942),新北市三重區重安街170巷2號,蘇貞昌,,李余典,"挺會做事的人,衝衝衝",,Ｙ,,蘇貞昌
371,/proj-assets/election-board/uploads/images/1539397138-0702eb7ae48bc0e8900386b922066f81.jpg,,POINT(25.0546707 121.4959942),新北市三重區重安街170巷2號,陳啟能,"蘇貞昌,游錫堃",,"懇請全力支持,做，比說還多！",,N,,陳啟能
371,/proj-assets/election-board/uploads/images/1539397138-0702eb7ae48bc0e8900386b922066f81.jpg,,POINT(25.0546707 121.4959942),,王威元,侯友宜,,"改變!,Find the 威,為您打拼！",,N,,
372,/proj-assets/election-board/uploads/images/1539401762-2e97a26ce2e1ae4af7ffa54f30abccf6.jpg,4,POINT(24.192094752277 120.587780686786),台中市龍井區遊園北路8號,林孟令,林世昌,,聽您命令,姓名諧音,Ｎ,,林孟令
373,/proj-assets/election-board/uploads/images/1539402116-a7d631b1325587da234470c32bac3beb.jpg,4,POINT(24.1921385855448 120.587718631213),台中市龍井區遊園北路8號,林汝洲,,,"你講我做,懇請支持",,Ｎ,,林汝洲
374,/proj-assets/election-board/uploads/images/1539404346-a463c267529f1df574a8dc153a88876c.jpg,4,POINT(25.0560469 121.482546),新北市三重區疏洪東路一段11號,陳啟能,,,"做比說更多！成功爭取改善幸福水漾公園排水惡臭,懇請全力支持",,Ｙ,,陳啟能
375,/proj-assets/election-board/uploads/images/1539404898-bf9108b82bcefef7fd1c4425c15e00e7.jpg,4,POINT(25.0560469 121.482546),新北市三重區疏洪東路一段11號,彭佳芸,,,主播上場幸福飛揚,,Ｎ,,彭佳芸
376,/proj-assets/election-board/uploads/images/1539419121-74fba959f046e0badfb835df1bbfed11.jpg,4,POINT(25.0283275 121.5536686),台北市大安區通化街166-2號,王欣儀,,,"俠女仁心,堅定支持最優議員",,Ｙ,,王欣儀
376,/proj-assets/election-board/uploads/images/1539419121-74fba959f046e0badfb835df1bbfed11.jpg,,POINT(25.0283275 121.5536686),台北市大安區通化街166-2號,陳彥伯,,,新黨唯一提名,,Ｙ,,陳彥伯
377,/proj-assets/election-board/uploads/images/1539419603-350e48fd498d9b8ce0fbaa3de6d092db.jpg,4,POINT(25.0316781 121.5534222),台北市大安區通化街24巷11號,陳錦祥,,,用心服務議會領航,,Ｙ,,陳錦祥
378,/proj-assets/election-board/uploads/images/1539421309-3bf9c0771d1c84e53d1f879b1b360560.jpg,4,POINT(25.060338 121.5317661),台北市中山區10491,葉林傳,,,傳真民意,姓名諧音,Ｙ,,葉林傳
378,/proj-assets/election-board/uploads/images/1539421309-3bf9c0771d1c84e53d1f879b1b360560.jpg,,POINT(25.060338 121.5317661),台北市中山區10491,顏若芳,,,,,Ｎ,,顏若芳
379,/proj-assets/election-board/uploads/images/1539433709-7a28136d29e24fca368aea5c2826e8fe.jpg,4,POINT(25.039263 121.579288),台北市信義區林口街82號,徐巧芯,,,這次我投！,,Ｙ,,徐巧芯
380,/proj-assets/election-board/uploads/images/1539439300-47a6a447543e7280d66c337271153b0a.jpg,4,POINT(24.189264664009 120.615425),台中市西屯區西屯路三段166-25號,林祈烽,張廖萬堅,,"正直敢言,新力量新世代",年輕,Ｙ,,林祈烽
381,/proj-assets/election-board/uploads/images/1539439590-7868d09370678aa02f663c26d52ed50b.jpg,,POINT(24.1892539204498 120.615482912689),台中市西屯區西屯路三段166號,陳淑華,,,守護,,Ｎ,,陳淑華
382,/proj-assets/election-board/uploads/images/1539439759-a1155e60b0a2672c82d9527b5b290849.jpg,4,POINT(24.1909060712827 120.593902089945),台中市龍井區市6鄉道637號,吳瓊華,,,"監督市政 用心服務,看見・努力",,Ｙ,,吳瓊華
383,/proj-assets/election-board/uploads/images/1539439870-e6ae9d619f51e1b02983025e20b801c8.jpg,4,POINT(24.185834298188 120.585413742574),台中市龍井區遊園南路2號,林汝洲,,,懇請支持,,？,,林汝洲
384,/proj-assets/election-board/uploads/images/1539439969-59ff9a7ce2366c6042ccfddff303877f.jpg,4,POINT(24.1781434700891 120.582538848383),台中市龍井區遊園南路350號,吳瓊華,,,看見・努力,,Ｙ,,吳瓊華
385,/proj-assets/election-board/uploads/images/1539440033-7f57c19573dd1b0de018259485fa7a47.jpg,4,POINT(24.1761215577676 120.581772422445),台中市龍井區遊園南路421號,林孟令,,,聽您命令,姓名諧音,Ｎ,,林孟令
386,/proj-assets/election-board/uploads/images/1539440205-263b15199287b1c4864d9a8f867bffe3.jpg,4,POINT(24.1558899958613 120.547837472875),台中市大肚區自由路566號,林汝洲,,,"你講我做,懇請支持",,Ｎ,,林汝洲
387,/proj-assets/election-board/uploads/images/1539447841-54a390ef152e5e4910c2a45bff2727a5.jpg,4,POINT(24.3462527777778 120.622605555556),台中市大甲區雁門路4號,李榮鴻,,盧秀燕,"台中我們會贏,贏回台中.深耕甲安埔",,Ｙ,,李榮鴻
387,/proj-assets/election-board/uploads/images/1539447841-54a390ef152e5e4910c2a45bff2727a5.jpg,,POINT(24.3462527777778 120.622605555556),台中市大甲區雁門路4號,盧秀燕,,李榮鴻,"台中我們會贏,贏回台中.深耕甲安埔",,Ｙ,,楊啓邦
387,/proj-assets/election-board/uploads/images/1539447841-54a390ef152e5e4910c2a45bff2727a5.jpg,,POINT(24.3462527777778 120.622605555556),台中市大甲區雁門路4號,盧秀燕,,楊啓邦,"我們不一樣,年輕・活力・最佳選擇",,Ｙ,,盧秀燕
387,/proj-assets/election-board/uploads/images/1539447841-54a390ef152e5e4910c2a45bff2727a5.jpg,,POINT(24.3462527777778 120.622605555556),,楊啓邦,,盧秀燕,"我們不一樣,年輕・活力・最佳選擇",,Ｙ,,
391,/proj-assets/election-board/uploads/images/1539448153-42f9facc1b4b05a510212e03d48f6ea7.jpg,4,POINT(24.491114 120.679141),苗栗縣通霄鎮中正路153號,徐耀昌,,,"執政務實,幸福永續,縣長請選",,y,,徐耀昌
392,/proj-assets/election-board/uploads/images/1539448262-b6e02347b0f1c8db74056d11432c73d6.jpg,4,POINT(24.4911237 120.6802013),苗栗縣通霄鎮旗山路27號,徐永煌,,,"從心出發,真心奉獻,服務通苑,懇請支持",,Ｎ,,徐永煌
395,/proj-assets/election-board/uploads/images/1539448666-de4a7e3f90c0a7ff771eefc34ca7d4bd.jpg,4,POINT(24.4913888888889 120.678711111111),苗栗縣通霄鎮中山路576號,孟文源,,,"望你牽成,通苑一條心,齊力再創新",,Ｎ,,孟文源
396,/proj-assets/election-board/uploads/images/1539484342-2840817efc5daf1949b87f319ca2870b.jpg,4,POINT(25.0564918005389 121.433665385662),新北市泰山區全興路212號3 樓,宋明宗,,,"基層做起,警員・鄉民代表,副主席・主席,鄉長・市議員,用心服務每一天",,y,,宋明宗
397,/proj-assets/election-board/uploads/images/1539484669-dd6ae698c2deef38571373daded065ee.jpg,4,POINT(25.0570787702628 121.435137722259),新北市泰山區仁德路37號,宋明宗,,,"基層做起,警員・鄉民代表,副主席・主席,鄉長・市議員,用心服務每一天",,y,,宋明宗
398,/proj-assets/election-board/uploads/images/1539484791-595cb15adb69bcfa8c602834d5a6fc24.jpg,4,POINT(25.057271132269 121.435190001616),新北市泰山區仁德路37號,宋明宗,,,"基層做起,警員・鄉民代表,副主席・主席,鄉長・市議員,用心服務每一天",,y,,宋明宗
399,/proj-assets/election-board/uploads/images/1539484830-4723e89b622544a834da16696921d2f7.jpg,4,POINT(25.0574401349619 121.435552387129),新北市泰山區泰林路二段37號之 1 號,侯友宜,,蔣根煌,"新北領航蔣到做到,實踐承諾服務第一",,y,,侯友宜
399,/proj-assets/election-board/uploads/images/1539484830-4723e89b622544a834da16696921d2f7.jpg,,POINT(25.0574401349619 121.435552387129),新北市泰山區泰林路二段37號之 1 號,蔣根煌,,侯友宜,"新北領航蔣到做到,實踐承諾服務第一",,y,,蔣根煌
400,/proj-assets/election-board/uploads/images/1539484942-039c4a20d0933f356a7562d23d92b38e.jpg,4,POINT(25.0586826937385 121.435057369499),新北市泰山區泰林路二段94號,侯友宜,,蔡淑君,淑君阿姨 效率第一.幸福新北,,n,,侯友宜
400,/proj-assets/election-board/uploads/images/1539484942-039c4a20d0933f356a7562d23d92b38e.jpg,,POINT(25.0586826937385 121.435057369499),新北市泰山區泰林路二段94號,蔡淑君,,侯友宜,淑君阿姨 效率第一.幸福新北,,n,,蔡淑君
401,/proj-assets/election-board/uploads/images/1539491306-419d42f7a60d05d683406ed9dab20f66.jpg,4,POINT(25.0517472222222 121.510497222222),台北市大同區塔城街21號,葉林傳,,,傳真民意,姓名諧音,Y,,葉林傳
402,/proj-assets/election-board/uploads/images/1539491645-0cec204407c558e306b1f7e004fc11ed.jpg,4,POINT(25.0543722222222 121.510191666667),台北市大同區迪化街一段19號,林國成,,,"我在您左右,向您問好",,n,,林國成
403,/proj-assets/election-board/uploads/images/1539492595-7c007b0c34755dfe031b3ac2a031fc3f.jpg,4,POINT(25.0603142 121.5344843),台北市中山區錦州街256號,梁文傑,,,0,,,y,梁文傑
403,/proj-assets/election-board/uploads/images/1539492595-7c007b0c34755dfe031b3ac2a031fc3f.jpg,,POINT(25.0603142 121.5344843),台北市中山區錦州街256號,顏若芳,,,,,,y,顏若芳
404,/proj-assets/election-board/uploads/images/1539494642-1aba998b9b906bbdf10c7730c09281b9.jpg,4,POINT(25.043475 121.577933333333),台北市信義區松山路273號,陳永德,,劉耀平,永德你心,,n,,陳永德
405,/proj-assets/election-board/uploads/images/1539500768-34620cd626bbc44990874925a1fde916.jpg,4,POINT(25.0580888888889 121.509672222222),台北市大同區迪化街一段166號,陳怡君,簡余晏,,"簡余晏推薦,20年政治幕僚歷練,一個值得您信任的新選擇,請給新人機會",,Ｙ,,陳怡君
406,/proj-assets/election-board/uploads/images/1539502186-1902cc85eddf067591f15f54606cc275.jpg,4,POINT(25.061575 121.509808333333),台北市大同區安西街122號,葉林傳,,,民意傳真,姓名諧音,n,,葉林傳
407,/proj-assets/election-board/uploads/images/1539502264-57b5ec37aaa98b43d252518dae9de4a7.jpg,4,POINT(25.0607888888889 121.509938888889),台北市大同區安西街94號,王浩,,,憑良心講！,,n,,王浩
408,/proj-assets/election-board/uploads/images/1539502443-1de3739226e3227253df08b1d115c29d.jpg,4,POINT(25.0590805555556 121.510236111111),台北市大同區安西街1巷3號,葉林傳,,,民意傳真,姓名諧音,n,,葉林傳
409,/proj-assets/election-board/uploads/images/1539510359-70eb15f73c7762bf7aca1ac976e02b31.jpg,4,POINT(25.0545926 121.5604956),台北市松山區延壽街330巷17弄2號,戴錫欽,,,,,,y,戴錫欽
410,/proj-assets/election-board/uploads/images/1539510419-b8526c430e12ef448c2084943fedce3e.jpg,4,POINT(25.0545315 121.5605431),台北市松山區延壽街330巷17弄2號,王正德,,,擊退民進黨的爛政在此一舉,攻擊執政黨,n,,王正德
412,/proj-assets/election-board/uploads/images/1539528838-c0029a4e55705abc3c2c3fae0ba75759.jpg,4,POINT(24.9998361111111 121.556786111111),台北市文山區興隆路三段89號,王欣儀,,,"俠女仁心,堅定支持最優議員",,Ｙ,,王欣儀
413,/proj-assets/election-board/uploads/images/1539567422-ce86341fb5f58c2ffd9fee896e20eb9c.jpg,4,POINT(24.7676685669373 121.756604580165),宜蘭縣宜蘭市大福路二段243號,康思源,,"黃彥霖,康仕楷,夏傳胤,于秉弘",,,n,,康思源
414,/proj-assets/election-board/uploads/images/1539567639-f9f8b02b0ee4f75959048bb8d68693d5.jpg,4,POINT(24.767730390515 121.756586731365),宜蘭縣宜蘭市大福路二段243號,黃定和,,,"認真/實在要選會做事的人,懇請賜票,專職.清廉",,Ｙ,,黃定和
415,/proj-assets/election-board/uploads/images/1539568284-756049b6d4ae1afa70c2f03fe1906f23.jpg,4,POINT(24.7665530169483 121.755884182597),宜蘭縣宜蘭市中山路五段2巷3號,張建榮,,,宜蘭市要有議長全力支持張建榮/尊重民意全力以赴 ,,,,張建榮
415,/proj-assets/election-board/uploads/images/1539568284-756049b6d4ae1afa70c2f03fe1906f23.jpg,,POINT(24.7665530169483 121.755884182597),宜蘭縣宜蘭市中山路五段2巷3號,林錫明,,,"清廉問政,尊重民意全力以赴",,Ｎ,,林錫明
416,/proj-assets/election-board/uploads/images/1539568351-3c833413287fb7db1e83c25f4e925c77.jpg,4,POINT(24.7665157021594 121.755971561482),宜蘭縣宜蘭市中山路五段2巷5號,張建榮,,,宜蘭市要有議長全力支持張建榮,,Ｎ,,張建榮
417,/proj-assets/election-board/uploads/images/1539568410-6027251244ebd469fcca5c02b4b818a8.jpg,4,POINT(24.76667340103 121.755208721503),宜蘭縣宜蘭市津梅路10號,林岳賢,,,"行動派議員,與你共創下一代幸福,懇請繼續支持",幼童,Ｙ,,林岳賢
418,/proj-assets/election-board/uploads/images/1539568464-a4799314dace1545f2b2e4015fbbc9e9.jpg,4,POINT(24.7665684139667 121.754853336036),宜蘭縣宜蘭市津梅路10號,陳歐珀,,,"抓緊民意,活力宜蘭",,Ｙ,,陳歐珀
419,/proj-assets/election-board/uploads/images/1539568514-7569498e0aa210179f6d95fa58014829.jpg,4,POINT(24.7668264454778 121.75484435657),宜蘭縣宜蘭市津梅路28號,楊順木,,,"勤政監督專業服務,懇請支持",,Ｎ,,楊順木
420,/proj-assets/election-board/uploads/images/1539568886-3027fcaed02d6975785b2cf347852eb8.jpg,4,POINT(24.7644250904993 121.754537435227),宜蘭縣宜蘭市中山路三段359號,張建榮,,,"宜蘭市要有議長全力支持張建榮,懇請鄉親繼續支持甲牽成",,Ｙ,,張建榮
421,/proj-assets/election-board/uploads/images/1539568958-2815cde2680b325bee6448347e76a810.jpg,4,POINT(24.7627563080008 121.75395973195),宜蘭縣宜蘭市中山路三段279號,林正芳,,呂柏凱,宜蘭正能量！,,Ｙ,,林正芳
422,/proj-assets/election-board/uploads/images/1539569378-beb57112ba10dcf0d1f37d8d6efc2ba6.jpg,4,POINT(24.7612031811269 121.753806599143),宜蘭縣宜蘭市中山路三段234號,黃定和,,,"認真／實在要選會做事的人,懇請賜票",,Ｙ,,黃定和
423,/proj-assets/election-board/uploads/images/1539569473-fc9a9b407d7a1e3e8a241a4d118f53ad.jpg,4,POINT(24.7603043332795 121.749779203051),宜蘭縣宜蘭市西門路77號,黃定和,,,"認真/實在要選會做事的人,懇請賜票,專職.清廉",,Ｙ,,黃定和
424,/proj-assets/election-board/uploads/images/1539569560-6066e1a8786dfd717811a01eaf4f9105.jpg,4,POINT(24.7595158176788 121.750261354596),宜蘭縣宜蘭市舊城西路50號,林姿妙,,張森霖,"縣市合擊,拚出宜蘭好生活",,Ｙ,,林姿妙
425,/proj-assets/election-board/uploads/images/1539569631-0ebdf0aa00463796f56b9efffcaf8a82.jpg,4,POINT(24.7592623271248 121.749839452784),宜蘭縣宜蘭市舊城西路75號,張建榮,,"林岳賢,黃定和,張森霖,莊淑如","改變宜蘭不能停,一起拚,一起贏",,Ｙ,,張建榮
425,/proj-assets/election-board/uploads/images/1539569631-0ebdf0aa00463796f56b9efffcaf8a82.jpg,,POINT(24.7592623271248 121.749839452784),宜蘭縣宜蘭市舊城西路75號,林岳賢,,"黃定和,張森霖,張建榮,莊淑如","改變宜蘭不能停,一起拚,一起贏",,Ｙ,,林岳賢
425,/proj-assets/election-board/uploads/images/1539569631-0ebdf0aa00463796f56b9efffcaf8a82.jpg,,POINT(24.7592623271248 121.749839452784),宜蘭縣宜蘭市舊城西路75號,莊淑如,,"林岳賢,黃定和,張森霖,張建榮","改變宜蘭不能停,一起拚,一起贏",,Ｙ,,莊淑如
425,/proj-assets/election-board/uploads/images/1539569631-0ebdf0aa00463796f56b9efffcaf8a82.jpg,,POINT(24.7592623271248 121.749839452784),宜蘭縣宜蘭市舊城西路75號,黃定和,,"林岳賢,張森霖,張建榮,莊淑如","改變宜蘭不能停,一起拚,一起贏",,Ｙ,,黃定和
426,/proj-assets/election-board/uploads/images/1539569923-658089ccf2b3d5b335fa3f4581ca1fc7.jpg,4,POINT(24.7587682054077 121.74974643557),宜蘭縣宜蘭市舊城西路51號,康思源,,黃彥霖,傳承,,Ｙ,,康思源
427,/proj-assets/election-board/uploads/images/1539569994-3090cfbd55839096115a91649f198110.jpg,4,POINT(24.7579891063194 121.749747147132),宜蘭縣宜蘭市舊城西路20號,吳福田,,,"勞工、小市民,不能沒有這一席議員,監督問政-有魄力,誠懇服務-好逗陣,東山再起，希望牽成！",,Ｙ,,吳福田
