name,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額,end_date,year,start_date,end_year,screen_year
全國電影票房2019年11181124統計資訊,美國,魔鬼終結者：黑暗宿命,2019-11-07,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",98,54000,12660332,350225,82217352,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,陽光普照,2019-11-01,本地風光電影股份有限公司,本地風光電影股份有限公司##華文創股份有限公司##捌捌玖電影股份有限公司##鏡文學股份有限公司##聯聯看娛樂文化有限公司,42,12947,3070702,59687,14157606,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,紫羅蘭永恆花園外傳–永遠與自動手記人偶–,2019-11-01,采昌國際多媒體股份有限公司,"ABC ANIMATION, INC.",11,4178,1024317,42858,10409703,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,阿達一族,2019-11-01,高雄市電影館,Park Circus Limited,78,4268,1011998,85599,19667736,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,傻傻愛你，傻傻愛我,2019-11-01,華映娛樂股份有限公司,華映娛樂股份有限公司##講故事有限公司##中環國際娛樂事業股份有限公司##星泰國際娛樂股份有限公司##樂到家國際娛樂股份有限公司##艾迪昇傳播事業有限公司##滿滿額娛樂股份有限公司##天際娛樂股份有限公司##劇龍製作有限公司,34,1322,299978,41152,9243722,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,絕鯊47：猛鯊出籠,2019-11-01,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,11,278,61530,26410,5823325,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,泰國,鬼玩伴,2019-11-01,海樂影業股份有限公司,"Hollywood (Thailand) Co.,Ltd.",2,13,3080,7688,1707521,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,德國,反間遊戲,2019-11-01,海鵬影業有限公司,Global Screen GmbH,1,14,3075,3378,741049,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,香港,犯罪現場,2019-11-01,英屬維京群島商高捷全球開發有限公司 台灣分公司,"天下一電影製作有限公司,寰亞電影製作有限公司,廣東世紀海岸影業有限公司,太陽娛樂文化有限公司,聯瑞（上海）影業有限公司,浙江橫店影業有限公司,大名娛樂有限公司,中影寰亞音像製品有限公司,北京聚融優合技術有限公司,廣東天影國際影業有限公司,廣東類行星文化科技有限公司,紅中影業有限公司,意馬國際控股有限公司,天津貓眼微影文化傳媒有限公司,上海淘票票影視文化有限公司",1,2,460,6810,1527769,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,Thunderbolt Fantasy 西幽玹歌,2019-10-25,星泰國際娛樂股份有限公司,霹靂國際多媒體股份有限公司##株式會社 Nitroplus (株式会社ニトロプラス)##株式會社 GOOD SMILE COMPANY (株式会社グッドスマイルカンパニー),17,1138,256427,19182,4513695,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,陪你很久很久,2019-10-25,威視股份有限公司,嘉揚電影有限公司##海寧鐵幕真文化傳媒有限公司##滿滿額娛樂股份有限公司##中環國際娛樂事業股份有限公司##貴金影業傳媒股份有限公司##思美傳媒股份有限公司##海寧夢生影視文化傳媒有限公司##北京喔沃娛樂文化傳媒有限公司##薩摩亞商羚邦亞洲有限公司台灣分公司Medialink (Asia) Limited Taiwan Branch,23,1042,237146,56223,12843435,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,失憶的總理大臣,2019-10-25,傳影互動股份有限公司,PONY CANYON INC,3,147,31520,7494,1665602,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,金翅雀,2019-10-25,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,29,5990,15464,3427906,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,我的朋友霸王龍,2019-10-25,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"TOEI COMPANY, LTD.",1,12,2480,2467,559410,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,法國,狙擊獵殺: 救援行動,2019-10-25,亮點國際影業有限公司,Playtime,1,16,2080,3742,821402,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,雙子殺手,2019-10-23,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,93,14097,3328411,540120,130983816,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,電影版 吹響吧！上低音號～誓言的終章～,2019-10-23,車庫娛樂股份有限公司,PONY CANYON INC.,2,61,15595,6056,1505977,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,新聞記者,2019-10-20,天馬行空數位有限公司,KADOKAWA CORPORATION,11,657,142189,1515,332288,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,盲人律師,2019-10-18,春暉映像有限公司,牧風電影事業有限合夥,9,1028,232880,23702,5199881,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,聖人大盜,2019-10-18,台北双喜電影發行股份有限公司,中環國際娛樂事業股份有限公司##聖人大盜電影有限合夥##影市堂股份有限公司,7,443,96563,35241,8103974,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,黑魔女2,2019-10-17,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",82,8877,2072336,578389,136429548,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,江湖無難事,2019-10-09,鹿路電影有限公司,上海愛美影視文化傳媒有限公司##滿滿額娛樂股份有限公司##華映娛樂股份有限公司##內容物數位電影製作有限公司##高雄人##鹿路電影有限公司##發條映画有限公司##百聿數碼創意股份有限公司,1,43,9570,40780,9060118,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,海獸之子,2019-10-09,香港商甲上娛樂有限公司台灣分公司,株式會社 Beyond C.,1,23,5120,36800,8656816,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,弒婚遊戲,2019-10-09,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,7,1630,115204,26409947,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,小丑,2019-10-03,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,72,4743,1159921,1375739,329689008,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,英國,無間行動,2019-09-27,星泰國際娛樂股份有限公司,Batrax Entertainment,4,362,36810,33738,7633342,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,瞞天機密,2019-09-27,采昌國際多媒體股份有限公司,FILM & TV HOUSE LIMITED,1,46,7360,17125,3934001,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,校外打怪教學,2019-09-27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,PROTAGONIST PICTURES LIMITED,1,38,6080,20165,4496730,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,青春豬頭少年不會夢到懷夢美少女,2019-09-27,木棉花國際股份有限公司,Aniplex Inc.,2,14,3540,35956,8973320,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,返校,2019-09-20,影一製作所股份有限公司,影一製作所股份有限公司##遊戲橘子數位科技股份有限公司##英屬維京群島商敦宜股份有限公司台灣分公司##樂到家國際娛樂股份有限公司##一條龍虎豹國際娛樂有限公司##財團法人臺中市影視發展基金會##高雄市電影館##美商華納兄弟（遠東）股份有限公司台灣分公司,19,1259,282890,1107663,259069376,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,星際救援,2019-09-20,台北双喜電影發行股份有限公司,BONA FILM INVESTMENT COMPANY,7,1038,74150,142370,33815898,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,貓咪知道但是貓咪不說,2019-09-13,可樂藝術文創股份有限公司,"THE KLOCKWORX CO., LTD",1,22,3080,1127,246910,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,天氣之子,2019-09-12,車庫娛樂股份有限公司,"TOHO CO., LTD.",6,267,59415,685324,164764801,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,澳洲,夜鶯的哭聲,2019-09-12,傳影互動股份有限公司,FREEWAY ENTERTAINMENT KFT,2,374,40570,4241,884640,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,舞孃騙很大,2019-09-12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",3,415,39090,30695,6919979,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,我家有個開心農場,2019-09-12,佳映娛樂國際股份有限公司,"Bos Entertainment Inc. dba The Exchange as sales agent for Farm Lore Films,LLC",1,136,28560,7921,1711343,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,香港,花椒之味,2019-09-12,華映娛樂股份有限公司,寰亞電影製作有限公司##北京拉近影業有限公司##大地時代文化傳播(北京)有限公司##英皇影業有限公司##高寶集團影視有限公司##高益創新投資公共有限公司##寰亞電影發行（北京）有限公司##中影寰亞音像製品有限公司##悅視（北京）文化傳媒有限公司##大地時代文化傳播（天津）有限公司##上海懿合文化傳媒股份有限公司##金門製作有限公司,3,168,21970,26180,5792715,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,加拿大,衝擊真相,2019-09-12,威視股份有限公司,BANKSIDE FILMS LTD,1,32,4800,8120,1845208,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,大叔之愛電影版,2019-09-06,采昌國際多媒體股份有限公司,TV Asahi Corporation,1,45,6870,28883,6769167,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,俄羅斯,魔法禁界,2019-09-06,台北双喜電影發行股份有限公司,Media Film International,1,62,3410,14137,3119092,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,牠 第二章,2019-09-05,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,6,673,63690,475828,116294421,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,南韓,極限逃生,2019-08-30,車庫娛樂股份有限公司,"CJ ENM CO., LTD.",5,745,51340,143005,32052248,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,未來無恙,2019-08-30,牽猴子整合行銷股份有限公司,大照國際影像有限公司Conjunction Films,1,103,22660,5855,1268818,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,法國,巴黎之王：闇黑正義,2019-08-30,鴻聯國際開發股份有限公司,Gaumont S.A.,2,58,8520,5001,1063972,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,雙面特務,2019-08-30,威視股份有限公司,FREEWAY ENTERTAINMENT KFT.,1,42,6720,11879,2633338,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,你願意嫁給我老公嗎？,2019-08-30,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Cornerstone Films LTD,2,66,5075,8230,1694243,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,第九分局,2019-08-29,華文創股份有限公司,華文創股份有限公司##全能製作股份有限公司##樂到家國際娛樂股份有限公司##滿滿額娛樂股份有限公司,3,290,29570,247730,56684992,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,中華民國,下半場,2019-08-23,下半場電影股份有限公司,下半場電影股份有限公司##華研國際音樂(股)公司##國賓影城(股)公司##高雄市電影館##美商華納兄弟(遠東)股份有限公司##逆光電影(股)公司##有享娛樂(股)公司##福斯傳媒有限公司##華策影業(天津)有限公司,4,308,53020,100705,22848231,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,全面攻佔3: 天使救援,2019-08-21,海樂影業股份有限公司,"NU IMAGE,INC.",7,2263,146855,630373,146861767,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,普羅米亞,2019-08-16,中影股份有限公司,東寶株式會社,10,699,162821,64358,15980947,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,南韓,驅魔使者,2019-08-16,車庫娛樂股份有限公司,"LOTTE CULTUREWORKS CO., LTD.",2,414,22310,125729,28362112,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,炫目之光,2019-08-16,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,14,1960,6615,1346049,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,仙戒奇緣,2019-08-16,新竹市政府文化局,Gold Valley Films Inc.,2,5,1020,5764,1313095,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,憤怒鳥玩電影2：冰的啦！,2019-08-14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,140,7565,88382,19598051,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,朵拉與失落的黃金城,2019-08-09,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,4,421,28030,63658,14021297,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,玩命關頭:特別行動,2019-07-31,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,9,1352,115530,1904985,454420059,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,德國,瑪雅蜜蜂大冒險：蜜糖危機,2019-07-19,捷傑有限公司,Studio 100 Film GmbH,1,125,26250,2659,596184,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,獅子王,2019-07-17,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,1347,104600,1316839,314701192,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,日本,阿嬤，不要忘記我,2019-07-03,水元素文化傳媒有限公司,Broadmedia Studios Corporation,1,103,20600,3516,707607,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,蜘蛛人：離家日,2019-07-02,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,3,227,13505,1596703,379823324,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,南韓,寄生上流,2019-06-28,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ ENM CO. LTD,6,509,35110,626502,146093368,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,玩具總動員 4,2019-06-20,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",5,548,40615,1346529,312634785,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,美國,阿拉丁,2019-05-22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",1,45,2475,1250869,290433029,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,加拿大,哈柏太空之旅 3D,2019-02-04,國際電影事業有限公司,IMAX Corporation,1,0,0,552,79260,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,加拿大,深海獵奇 3D,2019-02-03,國際電影事業有限公司,IMAX Corporation,1,0,0,809,101769,2019-11-24,2019,2019-11-18,2019,2019
全國電影票房2019年11181124統計資訊,法國,全面開戰,2018-12-02,佳映娛樂國際股份有限公司,MK2 Films,1,0,0,823,176991,2019-11-24,2019,2019-11-18,2019,2018
全國電影票房2019年11181124統計資訊,捷克,無人知曉的七月十日,2016-07-22,聯影企業股份有限公司,ARIZONA PRODUCTIONS,1,2,300,2180,467560,2019-11-24,2019,2019-11-18,2019,2016
全國電影票房2019年11251201統計資訊,南韓,82年生的金智英,2019-11-22,車庫娛樂股份有限公司,"LOTTE CULTUREWORKS CO., LTD.",54,40427,9404786,64762,15071812,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,法國,許怨房,2019-11-22,采昌國際多媒體股份有限公司,ELLE DRIVER,34,4092,909630,8456,1896215,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,BanG Dream! FILM LIVE,2019-11-22,木棉花國際股份有限公司,Bushiroad Inc.,12,3193,766780,8191,1964061,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,英國,麂皮：永不滿足,2019-11-22,翻面映畫有限公司,White Light International Media Ltd,8,811,186815,1331,306555,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,丹麥,烈火偷情,2019-11-22,聯影企業股份有限公司,TRUSTNORDISK APS,8,506,99575,1031,205660,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,小小夜曲,2019-11-22,天馬行空數位有限公司,GAGA Corporation,10,426,94905,848,189822,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,英國,女神們的下午茶,2019-11-22,水元素文化傳媒有限公司,KEW MEDIA INTERNATIONAL LIMITED,8,402,84460,695,144258,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,麵包超人電影版：發光吧！冰淇淋王國的香草公主,2019-11-22,曼迪傳播有限公司,"TMS ENTERTAINMENT CO., LTD.",12,345,79280,788,187255,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,男人真命苦 真人版電影,2019-11-22,台北双喜電影發行股份有限公司,Kadokawa Corporation,16,364,77005,757,160284,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,法國,野蠻迷林,2019-11-22,亮點國際影業有限公司,ELLE DRIVER,5,81,17090,250,54520,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,加拿大,暗影人,2019-11-22,暗光鳥有限公司,ARCHSTONE DISTRIBUTION LLC,4,58,12350,142,30779,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,改革好萊塢,2019-11-22,本萃電影有限公司,Westend Films Ltd.,5,36,7765,139,30480,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,冰雪奇緣2,2019-11-21,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",99,443344,104819219,868036,207259609,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,印度,萬萬沒想到,2019-11-15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STAR INDIA PRIVATE LIMITED, Through its division, FOX STAR STUDIOS",49,9517,2157452,43232,9831312,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,為美好的世界獻上祝福！紅傳說,2019-11-15,向洋影業有限公司,株式会社KADOKAWA,13,8100,2034068,35983,9050500,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,HELLO WORLD,2019-11-15,車庫娛樂股份有限公司,"TOHO CO., LTD.",47,5743,1368833,31104,7313090,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,神機有毛病,2019-11-15,采昌國際多媒體股份有限公司,FILM & TV HOUSE LIMITED,63,5223,1182877,36586,8479657,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,大餓,2019-11-15,一晌電影有限公司,一晌電影有限公司,21,1361,305425,10196,2269596,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,香港,催眠 . 裁決,2019-11-15,香港商甲上娛樂有限公司台灣分公司,大河影業揚州有限公司##完美威秀娛樂（香港）有限公司##美亞電影製作有限公司##星門娛樂有限公司##耳東影業(北京)有限公司##北京太平盛世文化傳播股份有限公司##北京盛世影隆文化傳播有限公司##北京潤德澤鑫投資基金管理有限公司 ##中映華夏（北京）文化傳媒有限公司,39,1001,228405,11881,2734379,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,英國,抱歉我們錯過你了,2019-11-15,捷傑有限公司,WHY NOT PRODUCTIONS,9,536,113335,2631,550582,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,血腥萬聖節,2019-11-15,海樂影業股份有限公司,FILM BRIDGE INTERNATIONAL,20,199,42855,4474,983247,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,義大利,失竊神畫：卡拉瓦喬,2019-11-15,佳映娛樂國際股份有限公司,Rai Com S.p.A.,3,85,15975,582,114320,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,西班牙,偵相,2019-11-15,本萃電影有限公司,ATRIUM PRODUCTIONS KFT,8,33,7420,1178,265599,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,法國,我的情敵是冰箱,2019-11-15,原創娛樂股份有限公司,Le Pacte,2,14,3185,179,40430,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,活死人之眼,2019-11-15,暗光鳥有限公司,"BLUE FOX ENTERTAINMENT 2, LLC",1,3,660,212,45435,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,那一夜,2019-11-13,天馬行空數位有限公司,NIKKATSU CORPORATION,1,12,2520,336,80280,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,那個我最親愛的陌生人,2019-11-12,張作驥電影工作室有限公司,張作驥電影工作室有限公司,17,737,158270,5468,1163722,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,決戰中途島,2019-11-08,台北双喜電影發行股份有限公司,"BONA FILM INVESTMENT COMPANY (PACIFIC RIM, USA)",89,37207,8613437,297247,68647704,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,安眠醫生,2019-11-08,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,85,9522,2312741,120119,28801936,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,英國,熔爐,2019-11-08,威秀影城股份有限公司,CinemaLive Limited,6,241,172880,291,209360,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,樂園,2019-11-08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,滿滿額娛樂股份有限公司##新世紀南向開發有限公司##神州娛樂股份有限公司##鳳凰藝能股份有限公司,13,527,110965,18706,3971684,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,救火奶爸,2019-11-08,美商美國派拉蒙影片股份有限公司台灣分公司,PARAMOUNT PICTURES CORPORATION,27,192,44490,19668,4466272,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中國大陸,地久天長,2019-11-08,東昊影業有限公司,冬春（上海）影業有限公司##和和（上海）影業有限公司##浙江博納影視製作有限公司##風山漸文化傳播（北京）有限公司##春凡藝術電影（上海）有限公司##正夫影業有限公司##霍爾果斯萬年影業有限公司##北京萬年奈思文化傳媒有限公司,2,151,36515,2549,589595,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,重甲機神：神降臨,2019-11-08,威視股份有限公司,乾坤一擊創意股份有限公司,5,51,12100,7129,1659929,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,拍厲得,2019-11-08,車庫娛樂股份有限公司,WEINSTEIN GLOBAL FILM CORP.,1,34,7295,3639,807592,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,遺怨,2019-11-08,暗光鳥有限公司,"ARSENAL PICTURES, INC.",1,29,6255,734,164861,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,義大利,黑金叛徒,2019-11-08,可樂藝術文創股份有限公司,The Match Factory GmbH,1,21,4175,736,154707,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,魔鬼終結者：黑暗宿命,2019-11-07,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",98,19781,4525840,370006,86743192,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,陽光普照,2019-11-01,本地風光電影股份有限公司,本地風光電影股份有限公司##華文創股份有限公司##捌捌玖電影股份有限公司##鏡文學股份有限公司##聯聯看娛樂文化有限公司,50,28844,6806407,88531,20964013,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,日本,紫羅蘭永恆花園外傳–永遠與自動手記人偶–,2019-11-01,采昌國際多媒體股份有限公司,"ABC ANIMATION, INC.",10,2059,502675,44917,10912378,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,阿達一族,2019-11-01,高雄市電影館,Park Circus Limited,39,1286,297116,86885,19964852,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,傻傻愛你，傻傻愛我,2019-11-01,華映娛樂股份有限公司,華映娛樂股份有限公司##講故事有限公司##中環國際娛樂事業股份有限公司##星泰國際娛樂股份有限公司##樂到家國際娛樂股份有限公司##艾迪昇傳播事業有限公司##滿滿額娛樂股份有限公司##天際娛樂股份有限公司##劇龍製作有限公司,19,702,153985,41854,9397707,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,美國,絕鯊47：猛鯊出籠,2019-11-01,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,3,13,3335,26423,5826660,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,德國,反間遊戲,2019-11-01,海鵬影業有限公司,Global Screen GmbH,1,11,2435,3389,743484,2019-12-01,2019,2019-11-25,2019,2019
全國電影票房2019年11251201統計資訊,中華民國,Thunderbolt Fantasy 西幽玹歌,2019-10-25,星泰國際娛樂股份有限公司,霹靂國際多媒體股份有限公司##株式會社 Nitroplus (株式会社ニトロプラス)##株式會社 GOOD SMILE COMPANY (株式会社グッドスマイルカンパニー),10,452,101689,19634,4615384,2019-12-01,2019,2019-11-25,2019,2019
