userid,user_reported_location,follower_count,following_count,account_language,tweet_count,mention,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,tweet_ratio,mention_ratio,length_avg,corpus
28293782,0,32010,2649,0,10206,589,0.0629041740152851,0.0633940819126004,0.0556535371350186,0.0422300607485793,0.0436997844405252,0.0544777581814619,0.0458553791887125,0.0404663923182442,0.0431118949637468,0.0381148344111307,0.0376249265138154,0.0433078581226729,0.0361552028218695,0.0375269449343523,0.0362531844013326,0.0375269449343523,0.0308641975308642,0.0319419949049579,0.0274348422496571,0.030570252792475,0.030472271213012,0.0379188712522046,0.0333137370174407,0.0591808739956888,0.999118165784832,1.05594748187341,123.88320595728,1
887d383f5f99a0c46579ba5418cf3d1c5c1a89aa47179fd705813a14a7737939,0,104,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTHsr2mmg+hdXWfrGJKUHsnfs0B9snXlsoEfderAWw=,0,5,10,0,18,7,0,0,0,0,0.888888888888889,0,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0.111111111111111,179.555555555556,1
uEpG9rvKnPvdNbWJFCMxMMJED0ZhaROZVxwL9yYG4wI=,0,4410,1513,0,55,4,0.109090909090909,0.0363636363636364,0.0181818181818182,0,0.0181818181818182,0,0.0363636363636364,0.0181818181818182,0.0181818181818182,0,0,0,0,0,0,0,0.0363636363636364,0.0363636363636364,0.127272727272727,0.0909090909090909,0.0909090909090909,0.109090909090909,0.0727272727272727,0.181818181818182,1,1.07272727272727,112.236363636364,1
906122011,0,796,25,0,3154,832,0.00634115409004439,0.0110970196575777,0.00538998097653773,0.0247305009511731,0.0104629042485732,0.0580215599239062,0.0221940393151554,0.0431198478123018,0.0681674064679772,0.0263157894736842,0.0367786937222574,0.0336081166772353,0.0542168674698795,0.113189600507292,0.0875079264426126,0.123335447051363,0.128725428027901,0.0710209258084971,0.0218769816106531,0.0139505389980977,0.000317057704502219,0.0199746353836398,0.0110970196575777,0.00856055802155992,1,1.26379201014585,86.4622701331642,0
YCEnqWcZT1KvU3ftLTl8EhJ2toavL5hAMewTgMNsXTk=,0,4866,3086,0,172,3,0.0406976744186047,0.0581395348837209,0.0348837209302326,0.0406976744186047,0.0465116279069767,0.0174418604651163,0.0406976744186047,0.0116279069767442,0.0290697674418605,0.0116279069767442,0.0232558139534884,0.0116279069767442,0.063953488372093,0.0116279069767442,0.0523255813953488,0.0523255813953488,0.063953488372093,0.0755813953488372,0.0581395348837209,0.0581395348837209,0.0697674418604651,0.0406976744186047,0.0581395348837209,0.0290697674418605,0.883720930232558,0.883720930232558,125.848837209302,1
630783074,6,379,18,0,3184,562,0.0310929648241206,0.0172738693467337,0.0276381909547739,0.0392587939698492,0.0251256281407035,0.0147613065326633,0.0402010050251256,0.0455402010050251,0.0621859296482412,0.0832286432160804,0.0910804020100503,0.0876256281407035,0.105841708542714,0.0926507537688442,0.0841708542713568,0.050251256281407,0.0175879396984925,0,0,0,0.00251256281407035,0.00565326633165829,0.0339195979899497,0.0423994974874372,0.999057788944724,1.17556532663317,51.59641959799,0
16442847,0,12010,13160,0,606,242,0.0429042904290429,0.0445544554455446,0.0874587458745875,0.0759075907590759,0.0742574257425743,0.0429042904290429,0.0775577557755776,0.0676567656765677,0.0412541254125413,0.0495049504950495,0.0297029702970297,0.0511551155115512,0.0148514851485149,0.0099009900990099,0.0099009900990099,0.0115511551155116,0.0198019801980198,0.0445544554455446,0.0231023102310231,0.0280528052805281,0.0429042904290429,0.0264026402640264,0.037953795379538,0.0462046204620462,0.97029702970297,1.36963696369637,107.709570957096,1
zj4v5dVMdPhxA6+D+HCZ6lrwjQXf6KndnSrx1786Oak=,0,30,71,0,67,67,0,0.0149253731343284,0,0.0746268656716418,0.0597014925373134,0.0447761194029851,0.0746268656716418,0.0447761194029851,0.0895522388059701,0.104477611940299,0.0895522388059701,0.0298507462686567,0.0895522388059701,0.0149253731343284,0,0.0597014925373134,0,0.0597014925373134,0,0,0.104477611940299,0,0,0.0447761194029851,1,2,121.029850746269,1
1260784034,121636,65,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3928787782,93382,172,99237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a9f8c9208840824c97759860bb2a8860510dc804fef95b03267dee619ad46361,0,107,44,0,1232,1181,0.0430194805194805,0.0349025974025974,0.038961038961039,0.0349025974025974,0.038961038961039,0.0373376623376623,0.038961038961039,0.036525974025974,0.0340909090909091,0.0381493506493506,0.0381493506493506,0.0438311688311688,0.0413961038961039,0.0511363636363636,0.0438311688311688,0.0641233766233766,0.0438311688311688,0.0576298701298701,0.0357142857142857,0.0381493506493506,0.0535714285714286,0.0300324675324675,0.049512987012987,0.0332792207792208,1,1.9586038961039,130.931818181818,0
1353995516,6,69,0,0,66,48,0,0,0,0,0,0,0,0,0,0.196969696969697,0.409090909090909,0.393939393939394,0,0,0,0,0,0,0,0,0,0,0,0,1,1.72727272727273,93.5151515151515,0
8c1ace36faa676bed78dcb0fb3af796a7174b6f5ba636af6fb5973d12b73d9e3,0,719,1744,0,7457,6042,0.0211881453667695,0.0185061016494569,0.0202494300657101,0.021724554110232,0.0175673863483975,0.0241383934558133,0.0273568459165884,0.0439855169639265,0.0482767869116267,0.0498860131420142,0.055384202762505,0.0627598229851147,0.0748290197130213,0.0708059541370524,0.0913235885744938,0.0618211076840553,0.053238567788655,0.049617808770283,0.0512270350006705,0.0358052836261231,0.027893254660051,0.0245407000134102,0.0252112109427384,0.0226632694112914,1,1.81024540700013,164.544723078986,0
2527740313,6,13,0,0,22,2,0,0,0.136363636363636,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0.0454545454545455,0.772727272727273,0,0,0,0,0,0,0,1,1.09090909090909,38.4090909090909,0
66062600,6223,317,31174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601235821,0,20790,10408,0,33809,29,0.0422964299446893,0.0393090597178266,0.0413203584844272,0.042266852021651,0.0349611050312047,0.0233074033541365,0.0128072406755598,0.0121565263687184,0.0189298707444763,0.0184566239758644,0.018042533053329,0.020467922742465,0.028335650270638,0.0339258777248662,0.045165488479399,0.060546008459286,0.0652193202993286,0.0638883137626076,0.0627939306101925,0.0587713330769913,0.0648939631459079,0.0696855866781035,0.0686503593717649,0.0538022420065663,1,1.00085775976811,64.0513768523174,0
8156edae7bb0bc2e3bb7d1954e16d07e6b3bb3f73b060dfb98b36617261a5ebc,0,13,124,0,204,1,0,0,0,0,0,0,0,0,0.142156862745098,0.259803921568627,0.176470588235294,0.0931372549019608,0.191176470588235,0,0,0,0.00980392156862745,0,0.122549019607843,0,0,0,0.00490196078431373,0,1,1.00490196078431,76.5147058823529,0
191367847,0,16390,0,0,3225,0,0.00806201550387597,0.00868217054263566,0.00775193798449612,0.031937984496124,0.0427906976744186,0.0493023255813953,0.0415503875968992,0.0570542635658915,0.0784496124031008,0.102945736434109,0.0982945736434108,0.125271317829457,0.128682170542636,0.0964341085271318,0.0486821705426357,0.031937984496124,0.00930232558139535,0.00403100775193798,0.00062015503875969,0,0,0,0,0.0282170542635659,0.861085271317829,0.861085271317829,812.622015503876,0
fUECfvFWoobw6vOZRb0FWUl5vGwK+25n9DdcVjbS9Vc=,0,4500,1215,0,8133,1,0.0496741669740563,0.0419279478667159,0.0413131685724825,0.0344276404770687,0.0344276404770687,0.0349194639124554,0.044510020902496,0.0404524775605558,0.0357801549243821,0.0281568916758884,0.0398376982663224,0.0362719783597688,0.0430345505963359,0.0440181974671093,0.0411902127136358,0.0464773146440428,0.0456166236321161,0.0483216525267429,0.0422968154432559,0.0493052993975163,0.0531169310217632,0.044510020902496,0.0394688306897824,0.0409443009959425,1,1.00012295585885,75.8503627197836,1
f0a77bb32f8ac7492dcf302c666334dfaa522659d07be9ec865ebdf97ea8cf56,0,208,754,0,183,12,0,0,0,0,0,0,0.0163934426229508,0.0327868852459016,0.0655737704918033,0.14207650273224,0.087431693989071,0.092896174863388,0.12568306010929,0.147540983606557,0.103825136612022,0.0710382513661202,0.0710382513661202,0.0437158469945355,0,0,0,0,0,0,1,1.0655737704918,105.825136612022,0
505935312,0,10377,3,0,371,1,0,0.00269541778975741,0.00269541778975741,0.00269541778975741,0.00539083557951483,0,0.00539083557951483,0.00539083557951483,0.0512129380053908,0.199460916442049,0.296495956873315,0.137466307277628,0.134770889487871,0.102425876010782,0.0404312668463612,0,0.00269541778975741,0.00808625336927224,0,0,0.00269541778975741,0,0,0,1,1.00269541778976,98.0215633423181,1
d225180304e4fafe5af936306b254e2cf5f2a950d6947f94c6ab44f7d51e2606,0,902,894,0,5702,5186,0.0392844615924237,0.0391090845317432,0.0377060680462995,0.0343739038933707,0.0322693791652052,0.0280603297088741,0.0268326902841108,0.0305156085584006,0.0305156085584006,0.0505085934759733,0.0298141003156787,0.0334970185899684,0.0552437741143458,0.0840056120659418,0.0580498070852333,0.0466502981410032,0.0536653805682217,0.0455980357769204,0.0433181339880744,0.0343739038933707,0.042792002806033,0.0350754121360926,0.0410382321992283,0.0477025605050859,1,1.90950543668888,110.534198526833,0
598139497,80080,111,1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141092234,0,12810,4484,0,9674,881,0.0561298325408311,0.0477568740955137,0.0383502170767004,0.0380401075046516,0.0350423816415133,0.0264626834814968,0.0236716973330577,0.0201571221831714,0.0188133140376266,0.0165391771759355,0.0137481910274964,0.0147818896009924,0.0148852594583419,0.0235683274757081,0.0333884639239198,0.0437254496588795,0.05385569567914,0.0596444076907174,0.0628488732685549,0.072565639859417,0.0664668182757908,0.0703948728550755,0.0781476121562952,0.071015091999173,1,1.09106884432499,123.863655158156,1
3729867851,0,84167,143,0,4435,163,0.000225479143179256,0.000676437429537768,0.000901916572717024,0.0502818489289741,0.0385569334836528,0.0151071025930101,0.0263810597519729,0.039684329199549,0.0865839909808343,0.0550169109357384,0.0998872604284104,0.0926719278466742,0.0480270574971815,0.112514092446449,0.0726042841037204,0.0538895152198422,0.0829763246899662,0.0786922209695603,0.0220969560315671,0.00856820744081173,0.0108229988726043,0.00293122886133033,0.000676437429537768,0.000225479143179256,1,1.03675310033822,143.792333709132,0
616046966,0,325,352,0,3156,583,0.0392902408111534,0.0421419518377693,0.0462610899873257,0.055766793409379,0.029467680608365,0.064638783269962,0.0855513307984791,0.0335868187579214,0.0484790874524715,0.0567173637515843,0.0893536121673004,0.0544993662864385,0.107731305449937,0.0570342205323194,0.0690747782002535,0.0468948035487959,0.0190114068441065,0.00538656527249683,0,0,0.0110899873257288,0.00697084917617237,0.00665399239543726,0.0243979721166033,1,1.18472750316857,64.9698986058302,0
22096652,0,28081,2986,0,399,73,0.0601503759398496,0.0651629072681704,0.0325814536340852,0.0200501253132832,0.0025062656641604,0,0.0025062656641604,0,0.0025062656641604,0.0100250626566416,0.037593984962406,0.037593984962406,0.0526315789473684,0.0576441102756892,0.0977443609022556,0.075187969924812,0.0852130325814536,0.0526315789473684,0.0701754385964912,0.0551378446115288,0.0401002506265664,0.0325814536340852,0.0451127819548872,0.0651629072681704,0.0225563909774436,0.0350877192982456,172.71679197995,1
125695937,0,5359,370,0,24705,2754,0.0701882210078931,0.0435944140862174,0.0276867030965392,0.00756931795183161,0.00655737704918033,0.00145719489981785,0.000202388180530257,8.09552722121028e-05,4.04776361060514e-05,0.00105241853875734,0.00372394252175673,0.00331916616069622,0.00465492815219591,0.0168386966201174,0.0358631855899615,0.0962153410240842,0.1197328476017,0.084233960736693,0.0896174863387978,0.0873507387168589,0.0820076907508601,0.0723740133576199,0.0752479255211496,0.0703096539162113,0.999190447277879,1.11066585711394,77.7617891115159,1
cb74def69ca5f1693fc4c01b397f316da825863cb453c66c65ec07cdc2821460,0,3,0,0,82,1,0,0,0,0,0,0,0.0487804878048781,0.121951219512195,0.024390243902439,0.0365853658536585,0.0365853658536585,0.0365853658536585,0.121951219512195,0.0975609756097561,0.0365853658536585,0.0731707317073171,0.0609756097560976,0.0365853658536585,0.024390243902439,0.0121951219512195,0.121951219512195,0.0853658536585366,0.024390243902439,0,1,1.01219512195122,151.134146341463,0
c82ed19728d4cb5cf2c70ef67abc531ff261816c6c6331b25adbba28fb2c32dd,0,137,94,0,468,91,0,0,0,0,0,0,0,0.0106837606837607,0.113247863247863,0.0726495726495727,0,0.0170940170940171,0.00854700854700855,0.0876068376068376,0.243589743589744,0.14957264957265,0.0213675213675214,0.0363247863247863,0.0192307692307692,0.0235042735042735,0.0641025641025641,0.0106837606837607,0.121794871794872,0,1,1.19444444444444,70.0192307692308,0
2588876012,155588,22,7399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71fa986ac76810a01730b0485ca43276afa849be4264541243ac44e6de6b5a5f,0,1504,443,0,14033,474,0.0422575358084515,0.0308558398061712,0.0250837312050167,0.0297156702059431,0.033064918406613,0.0374830756074966,0.051165110810233,0.049739898809948,0.0548706620109741,0.0566521770113304,0.0550844438110169,0.0597876434119575,0.0691227820138246,0.0566521770113304,0.050024941210005,0.0575073042115015,0.051165110810233,0.0465331718093066,0.043255184208651,0.0371267726074254,0.0370555120074111,0.0123993444024799,0.00762488420152498,0.00577210860115442,1,1.03377752440676,115.896315826979,0
244133733,36339,243,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20689749,6,423833,801,0,3229,169,0.0114586559306287,0.0105295757200372,0.0102198823165067,0.0108392691235677,0.0105295757200372,0.0195106844224218,0.0362341282130691,0.0414989160730876,0.0458346237225147,0.0449055435119232,0.0529575720037163,0.0721585630226076,0.0600805202849179,0.063177454320223,0.0569835862496129,0.064416227934345,0.0687519355837721,0.0526478786001858,0.0507897181790028,0.0489315577578198,0.0545060390213688,0.063177454320223,0.0365438216165996,0.0133168163518117,0,0,113.292350572933,0
179063012,0,15666,11634,0,29421,72,0.033071615512729,0.0285510349750178,0.0272594405356718,0.027293429863023,0.0233506678902825,0.0255939634954624,0.023928486455253,0.0304204479793345,0.0300465653784712,0.0380000679786547,0.0503042044797933,0.0511199483362224,0.0687264199041501,0.0475510689643452,0.0485707487848815,0.0618265864518541,0.0503721831344958,0.0615886611603956,0.0457156452873798,0.0459875599061895,0.0446619761394922,0.0494544712960131,0.0437782536283607,0.0424526698616634,0.994459739641752,0.996329152646069,96.0837836919207,1
5a6b0b4f57215f02f1b9b72e3c113e5ae63dfc54b2a527781e7f2f275f68e778,0,131,402,0,287,2,0,0,0,0,0,0,0,0.209059233449477,0.118466898954704,0.0209059233449477,0,0.0522648083623693,0.0452961672473868,0.149825783972125,0.10801393728223,0.0174216027874564,0.00696864111498258,0.00348432055749129,0.0104529616724739,0.00696864111498258,0.240418118466899,0,0.0104529616724739,0,1,1.00696864111498,73.2891986062718,0
2943457953,6,35,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F3uvEL4yBGKljlONEbUqJ8jOLfwMtIbebQZ8+3lhM0M=,0,3444,4223,0,808,207,0.0693069306930693,0.0284653465346535,0.0272277227722772,0.0371287128712871,0.0358910891089109,0.0495049504950495,0.0457920792079208,0.0445544554455446,0.0829207920792079,0.0594059405940594,0.0408415841584158,0.0272277227722772,0.0544554455445545,0.0495049504950495,0.0358910891089109,0.0495049504950495,0.0507425742574257,0.0445544554455446,0.0346534653465347,0.0309405940594059,0.0235148514851485,0.0297029702970297,0.0222772277227723,0.025990099009901,1,1.25618811881188,111.681930693069,1
1f0bcb94dc59cda69af240646b4977bee314a170b4e2ea955e6c984c07f8824d,106708,2071,2344,0,677,16,0.0649926144756278,0.0605612998522895,0.0502215657311669,0.0221565731166913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017725258493353,0.0974889217134417,0.17725258493353,0.112259970457903,0.158050221565731,0.144756277695716,0.0945347119645495,1,1.02363367799114,167.259970457903,0
e4c1a7be83b7e1c5d022cc40e7ad402442130cdf96c30507f4b77542911f230c,0,322,415,0,3104,2529,0.0199742268041237,0.0190077319587629,0.0202963917525773,0.0190077319587629,0.0251288659793814,0.0267396907216495,0.0376932989690722,0.0399484536082474,0.040270618556701,0.0557345360824742,0.0621778350515464,0.0621778350515464,0.0763530927835052,0.0618556701030928,0.0602448453608247,0.0615335051546392,0.0618556701030928,0.0567010309278351,0.0357603092783505,0.0376932989690722,0.0331829896907216,0.0335051546391753,0.0270618556701031,0.0260953608247423,1,1.81475515463918,165.042203608247,0
b216921eeca60bcac315b7ea497da0eb8ff3167729c5fabfa28e4960d73b5df5,0,31,303,0,302,121,0.0596026490066225,0.0695364238410596,0.0529801324503311,0.0132450331125828,0.0231788079470199,0,0,0,0.235099337748344,0,0,0,0,0,0,0.00662251655629139,0.00662251655629139,0.0894039735099338,0.043046357615894,0.152317880794702,0.00662251655629139,0.0463576158940397,0.145695364238411,0.0496688741721854,1,1.40066225165563,93.1059602649007,0
88c6b917408f4423d7fef06c256833dedf5d7435e228cdbbf2948d70e93b89cd,0,265,279,0,2747,2363,0.0174736075718966,0.0171095740808154,0.0203858755005461,0.0167455405897343,0.0258463778667637,0.0218420094648708,0.0367673825991991,0.0502366217692028,0.0447761194029851,0.056789224608664,0.0513287222424463,0.0524208227156898,0.0819075354932654,0.062977793957044,0.0556971241354205,0.0571532580997452,0.060793593010557,0.0556971241354205,0.0484164543137969,0.0360393156170368,0.0389515835456862,0.0327630141973062,0.0291226792864944,0.0287586457954132,1,1.86021113942483,164.64652348016,0
571772d70695f1d107472ae6a7d2c252fbed1b3b63d2147e7dd6db2d864c1250,0,516,258,0,1135,302,0,0.000881057268722467,0.00704845814977974,0,0.000881057268722467,0.0026431718061674,0.0334801762114537,0.126872246696035,0.120704845814978,0.111013215859031,0.115418502202643,0.0916299559471366,0.0854625550660793,0.0881057268722467,0.0757709251101322,0.0511013215859031,0.0237885462555066,0.0149779735682819,0.00881057268722467,0.0193832599118943,0.0123348017621145,0.00440528634361234,0.00352422907488987,0.00176211453744493,1,1.26607929515419,135.735682819383,0
1084405764565782528,0,70,0,0,30,28,0,0,0,0,0,0,0.0666666666666667,0,0.433333333333333,0,0.233333333333333,0,0,0,0,0,0.233333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,109.666666666667,0
6e7a73c8b9fb3b076f740dbd6c1cb04ddd1891b7f642060a0cca611afa14e80c,0,21,102,0,382,0,0,0,0,0,0,0,0,0,0,0.324607329842932,0.196335078534031,0.133507853403141,0.0549738219895288,0.0287958115183246,0.0209424083769634,0.0209424083769634,0.0287958115183246,0.0942408376963351,0.0942408376963351,0.00261780104712042,0,0,0,0,1,1,78.7277486910995,0
j9xAgtU3hqNPmKOa+jzxs5FbczQ9+HgqUzjTeQSsQo=,0,1,2,0,14,14,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.071428571429,1
c16286ab9e1c19c192304df798cac972a9c888e8cc378b3a26a4e9767ae8c4e2,112141,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,102.666666666667,0
16618296,0,11271,10299,0,3466,54,0.0395268320830929,0.0421234852856319,0.033467974610502,0.0282746682054241,0.0305828043854587,0.0302942873629544,0.0279861511829198,0.0253894979803808,0.0242354298903635,0.0227928447778419,0.0409694171956145,0.0455856895556838,0.0429890363531448,0.053664166185805,0.0496249278707444,0.050201961915753,0.0507789959607617,0.0458742065781881,0.0487593768032314,0.052798615118292,0.0623196768609348,0.0548182342758223,0.0507789959607617,0.0444316214656665,1,1.01557991921523,73.7374495095211,1
ce88fa855f9d0064cd85cd7938b4b484b4de4966d2462802a40e72b98ce354b0,0,399,405,0,7025,2027,0.0384341637010676,0.0391459074733096,0.0422775800711744,0.0397153024911032,0.0381494661921708,0.0412811387900356,0.038576512455516,0.0461209964412811,0.0452669039145907,0.0431316725978648,0.042135231316726,0.0445551601423488,0.0397153024911032,0.0446975088967972,0.0397153024911032,0.0454092526690391,0.0402846975088968,0.04,0.042135231316726,0.0418505338078292,0.0418505338078292,0.0462633451957295,0.037864768683274,0.041423487544484,1,1.2885409252669,127.185195729537,0
cc632c38e3b27f010d969f6c96fed3a839f1803d7f25df6420e2f64a3e39a04a,0,107,115,0,382,0,0,0,0,0,0,0,0,0,0,0.0261780104712042,0.0392670157068063,0,0.0130890052356021,0,0.269633507853403,0.5,0.0654450261780105,0,0,0.00523560209424084,0.031413612565445,0.0418848167539267,0.00785340314136126,0,1,1,57.5837696335079,0
444009101,6,23,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454086850,0,27958,4366,0,398,95,0,0.0150753768844221,0.0753768844221105,0.050251256281407,0.0603015075376884,0.133165829145729,0.0703517587939698,0.0577889447236181,0.0703517587939698,0.0577889447236181,0.050251256281407,0.0301507537688442,0.0376884422110553,0.0527638190954774,0.0703517587939698,0.105527638190955,0.0477386934673367,0.0150753768844221,0,0,0,0,0,0,1,1.23869346733668,75.535175879397,1
ec9df725873ee0131750ab7063740dad15994e5ba8c6b398605b4491b4dd0cd8,0,4654,3906,0,3254,229,0,0,0,0,0.000614628149969269,0.00614628149969269,0.0436385986478181,0.103872157344806,0.0940381069452981,0.0940381069452981,0.0872771972956361,0.0669944683466503,0.0817455439459127,0.0722188076213891,0.073140749846343,0.0795943454210203,0.0682237246465888,0.0623847572218808,0.0224339274738783,0.0267363245236632,0.015980331899201,0.000614628149969269,0.000307314074984634,0,1,1.07037492317148,116.049784880148,0
RXff6AuBwiGpsuvH+eFahPz+dd2WIqt7BaUmJcXpVsg=,0,4,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,50,1
2611489958,0,443,441,0,3095,261,0.00678513731825525,0.0138933764135703,0.0432956381260097,0.0313408723747981,0.0109854604200323,0.024232633279483,0.00840064620355412,0.0455573505654281,0.0710823909531502,0.0581583198707593,0.0445880452342488,0.0610662358642973,0.0953150242326333,0.0998384491114701,0.0833602584814216,0.0930533117932149,0.088529886914378,0.0203554119547658,0.00840064620355412,0.0222940226171244,0.0245557350565428,0.0177705977382876,0.0138933764135703,0.0132471728594507,1,1.0843295638126,77.3641357027464,0
46574977,0,908843,6,0,3222,0,0.0667287399130975,0.0543140906269398,0.0391061452513966,0.0878336436995655,0.0887647423960273,0.0524518932340161,0.0384854127870888,0.0515207945375543,0.0406579764121664,0.0567970204841713,0.0459342023587834,0.0605214152700186,0.0881440099317194,0.0890751086281813,0.0865921787709497,0.0133457479826195,0.0136561142147734,0,0.00465549348230913,0,0,0,0.00403476101800124,0.0173805090006207,0,0,902.301365611421,0
506b4a46f4e2014f600bdcf1383d27688bbabf46e01a12f476ada9db89925f2d,0,0,9,0,31,31,0,0,0,0,0,0,0.0645161290322581,0.032258064516129,0.0967741935483871,0.161290322580645,0.193548387096774,0.032258064516129,0.193548387096774,0.193548387096774,0.032258064516129,0,0,0,0,0,0,0,0,0,1,2,156.870967741935,0
7cea8fae16c1df6f3b0f9d5f6ebadd6575f8344e9bf62f048977992558fb8937,0,262,342,0,2579,2299,0.0186118650639783,0.0135711516091508,0.019387359441644,0.0186118650639783,0.0236525785188057,0.0232648313299729,0.0407134548274525,0.0434276851492827,0.0542846064366033,0.0519581233036061,0.0523458704924389,0.0538968592477705,0.0573865839472664,0.0895696006203955,0.0601008142690965,0.0655292749127569,0.0705699883675843,0.0484683986041101,0.0379992245056223,0.0387747188832881,0.035672741372625,0.0279177975959674,0.0244280728964715,0.0298565335401318,1,1.89143078712679,166.678945327646,0
921246151,11939,10937,2665,0,12122,131,0.0266457680250784,0.0319254248473849,0.0369575977561458,0.0278006929549579,0.0293680910740802,0.0249958752681076,0.0200461969971952,0.0900841445306055,0.133641313314635,0.115080019798713,0.0824946378485398,0.0744926579772315,0.0603035802672826,0.0633558818676786,0.0573337733047352,0.0479293845900017,0.0327503712258703,0.0157564758290711,0.00420722653027553,0.000989935654182478,0.000659957102788319,0.000329978551394159,0.00354726942748721,0.0193037452565583,0.912803167794093,0.923609965352252,89.4420062695925,1
5968a85770fd05c921262f66166fd35acf5fb0fc6a83d671553e1c63fd38ce60,0,1,31,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.90909090909091,94.7272727272727,0
960331149229752322,0,10222,0,0,3180,346,0.030188679245283,0.0522012578616352,0.060062893081761,0.0534591194968553,0.0427672955974843,0.0276729559748428,0.0440251572327044,0.0676100628930818,0.0490566037735849,0.0393081761006289,0.0455974842767296,0.0610062893081761,0.0540880503144654,0.0842767295597484,0.0886792452830189,0.0657232704402516,0.0166666666666667,0.00534591194968553,0.0059748427672956,0.00471698113207547,0.0050314465408805,0.0132075471698113,0.0317610062893082,0.0515723270440252,0,0,147.839622641509,0
286569607,0,8388,2343,0,32,6,0,0,0.09375,0.03125,0.09375,0.03125,0,0.09375,0,0,0,0.125,0,0.03125,0.09375,0.125,0.0625,0.15625,0,0.03125,0.03125,0,0,0,0.15625,0.15625,93.96875,1
c3d5d3862e50ed4c54b9a9096dd4e115bd8d8f6c146adaa2c0debed869226156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362250381,6,1318,401,0,3135,372,0.0296650717703349,0.0347687400318979,0.0688995215311005,0.0676236044657097,0.0551834130781499,0.035725677830941,0.0207336523125997,0.0318979266347687,0.0363636363636364,0.0835725677830941,0.0609250398724083,0.0688995215311005,0.0771929824561404,0.0778309409888357,0.100159489633174,0.0322169059011164,0.0169059011164274,0.000956937799043062,0.00797448165869218,0.000318979266347687,0.000637958532695375,0.0465709728867624,0.035725677830941,0.00925039872408293,1,1.11866028708134,49.4385964912281,0
7f0778bd2fd868a962bee9377e131c250de768b162b08e1840690c58c80663a5,0,84,216,0,268,17,0.145522388059701,0.0335820895522388,0.145522388059701,0.0858208955223881,0,0.0111940298507463,0.00746268656716418,0,0.00373134328358209,0.00746268656716418,0.0186567164179104,0,0.0111940298507463,0.0186567164179104,0.0111940298507463,0.0186567164179104,0.00373134328358209,0.0111940298507463,0.00373134328358209,0.0111940298507463,0.00373134328358209,0.115671641791045,0.205223880597015,0.126865671641791,1,1.0634328358209,66.9888059701493,0
e00562471be394e91434fe148f1edba4650993054fea7441bfe9e14adff1c06b,0,143,230,0,67,4,0,0,0,0,0,0,0,0,0.0149253731343284,0,0.0447761194029851,0.0895522388059701,0.0895522388059701,0.164179104477612,0.0447761194029851,0.537313432835821,0.0149253731343284,0,0,0,0,0,0,0,1,1.05970149253731,61.5970149253731,0
a4de26683ef530f3ee848e5e16b44d7df0ba9b7b812664f980661bd65c399b60,0,203,1447,0,406,109,0.0147783251231527,0.00492610837438424,0.113300492610837,0.00492610837438424,0.0147783251231527,0.00738916256157635,0.00246305418719212,0.00985221674876847,0.0221674876847291,0.219211822660099,0.0172413793103448,0.0123152709359606,0.0197044334975369,0.0320197044334975,0.061576354679803,0.108374384236453,0.103448275862069,0.0738916256157636,0.0270935960591133,0.0197044334975369,0.0197044334975369,0.0197044334975369,0.0344827586206897,0.0369458128078818,1,1.26847290640394,138.357142857143,0
