taiwan_school,continent,country,school_chi
台科大,亞洲,日本,"University of Tsukuba, college of design""new"""
台科大,亞洲,日本,"Kyushu University ""new"""
台科大,亞洲,韓國,University of Seoul
台科大,亞洲,韓國,Korea University
台科大,亞洲,韓國,Konkuk University
台科大,亞洲,韓國,Sookmyung Women's University
台科大,亞洲,韓國,Kookmin University
台科大,亞洲,韓國,"Seoul National University, College of Engineering"
台科大,亞洲,韓國,Chung-Ang University
台科大,亞洲,韓國,Seoul National University of Science and Technology (Seoul Tech)
台科大,亞洲,韓國,Inha University
台科大,亞洲,韓國,Korea Advanced Institute of Science and Technology (KAIST)
台科大,亞洲,韓國,Hanyang University
台科大,亞洲,韓國,"School of Civil, Architectural Engineering and Landscape Architecture, Sungkyunkwan University ""NEW"""
台科大,亞洲,韓國,"Catholic University of Korea ""NEW"""
台科大,亞洲,新加坡,National University of Singapore
台科大,亞洲,泰國,King Mongut's University of Technology Thonburi
台科大,亞洲,泰國,"Thammasat University, Faculty of Engineering"
台科大,亞洲,馬來西亞,"University of Technology, Malaysia"
台科大,亞洲,馬來西亞,University of Malaya
台科大,亞洲,菲律賓,Ateneo De Manila University
台科大,亞洲,印尼,"Bandung Institute of Technology, School of Business and Management"
台科大,亞洲,印尼,Widya Mandala Catholic University Surabaya
台科大,亞洲,印尼,Petra Christian University
台科大,亞洲,印尼,"Institut Teknologi Sepuluh Nopember (ITS) ""new"""
台科大,亞洲,印尼,"University of Surabaya ""new"""
台科大,亞洲,越南,Ho Chi Minh City University of Technology
台科大,歐洲,奧地利,Graz University of Technology
台科大,歐洲,奧地利,Johannes Kepler University Linz
台科大,歐洲,奧地利,University of Applied Science Upper Austria
台科大,歐洲,奧地利,Vorarlberg University of Applied Sciences
台科大,歐洲,奧地利,Management Center Innsbruck
台科大,歐洲,奧地利,University of Applied Sciences Technikum Wien
台科大,歐洲,奧地利,Kufstein Tirol University of Applied Sciences
台科大,歐洲,比利時,"University of Liege, Management School"
台科大,歐洲,比利時,University of Mons
台科大,歐洲,比利時,"Free University of Brussels, Solvay Brussels School of Ecnonomics and Management"
台科大,歐洲,捷克,Czech Technical University in Prague
台科大,歐洲,捷克,University of Hradec Kralove
台科大,歐洲,捷克,University of Pardubice
台科大,歐洲,捷克,Technical University of Ostrava
台科大,歐洲,捷克,Brno University of Technology
台科大,歐洲,捷克,Technical University of Liberec
台科大,歐洲,捷克,University of West Bohemia
台科大,歐洲,愛沙尼亞,Tallinn University of Technology
台科大,歐洲,法國,University of Technology of Troyes (UTT)
台科大,歐洲,法國,EPF Graduate School of Engineering
台科大,歐洲,法國,Ecole Internationale des Sciences du Traitement de l'Information (EISTI)
台科大,歐洲,法國,Ecole Centrale Marseille
台科大,歐洲,法國,Ecole Nationale de I'Aviation Civile (ENAC)
台科大,歐洲,法國,KEDGE Business School
台科大,歐洲,法國,Ecole Supérieure d'architecture Intérieure de Lyon (ESAIL)
台科大,歐洲,法國,Télécom ParisTech
台科大,歐洲,法國,Institut supérieur d'électronique de Paris (ISEP)
台科大,歐洲,法國,ESCE International Business School
台科大,歐洲,法國,Ecole Supérieure des Sciences Commerciales d’Angers (ESSCA)
台科大,歐洲,法國,SIGMA Clermont
台科大,歐洲,法國,Institut Polytechnique des Sciences Avancées (IPSA)
台科大,歐洲,法國,ECE Paris – Graduate School of Engineering
台科大,歐洲,法國,Ecole Supérieure de Chimie Organique et Minérale (ESCOM)
台科大,歐洲,法國,University of Technology of Belfort-Montbéliard (UTBM)
台科大,歐洲,法國,"École supérieure de commerce de La Rochelle (Excelia Group)Faculty of Management""new"""
台科大,歐洲,德國,Braunschweig University of Technology
台科大,歐洲,德國,University of Stuttgart
台科大,歐洲,德國,Karlsruhe University of Applied Sciences
台科大,歐洲,德國,University of Ulm
台科大,歐洲,德國,"RWTH Aachen University, Faculty ofBusiness and Economics"
台科大,歐洲,德國,"RWTH Aachen University, Faculty of Electrical Engineering and Information Technology"
台科大,歐洲,德國,Technische Hochschule Nürnberg Georg Simon Ohm
台科大,歐洲,德國,Niederrhein University of Applied Sciences
台科大,歐洲,德國,Kaiserslautern University of Applied Sciences
台科大,歐洲,德國,"Aachen University of Applied Sciences
(FH Aachen)"
台科大,歐洲,德國,Technical University of Dortmund
台科大,歐洲,德國,Esslingen University of Applied Sciences
台科大,歐洲,德國,"Technical University of Cologne
(Technische Hochschule Köln)"
台科大,歐洲,德國,Aschaffenburg University of Applied Sciences (UAS)
台科大,歐洲,德國,Chemnitz University of Technology
台科大,歐洲,德國,DresdenUniversity of Technology
台科大,歐洲,德國,RheinMain University of Applied Sciences
台科大,歐洲,德國,Ulm University of Applied Sciences
台科大,歐洲,德國,Pforzheim University
台科大,歐洲,德國,Technical University of Munich
台科大,歐洲,德國,Frankfurt University of Applied Sciences
台科大,歐洲,德國,Hamburg University of Technology (TUHH)
台科大,歐洲,德國,Brandenburg University of Technology Cottbus-Senftenberg (BTU)
台科大,歐洲,德國,Heilbronn University of Applied Sciences
台科大,歐洲,德國,"University of Bremen,Faculty of Business Studies and Economics"
台科大,歐洲,德國,Biberach University of Applied Sciences
台科大,歐洲,德國,Bonn-Rhein-Sieg University of Applied Sciences
台科大,歐洲,德國,Technical University of Darmstadt
台科大,歐洲,德國,Munich University of Applied Sciences
台科大,歐洲,德國,"Baden-Wuerttemberg Cooperative State University (DHBW)""new"""
台科大,歐洲,德國,"Hamburg University of Applied Sciences, Faculty of Life Sciences""new"""
台科大,歐洲,德國,"Hamburg University of Applied Sciences, Faculty of Engineering and Computer Science""new"""
台科大,歐洲,匈牙利,Obuda University (Budapest Tech)
台科大,歐洲,匈牙利,University of Pécs (UP)
台科大,歐洲,義大利,Polytechnic University of Milan
台科大,歐洲,義大利,University of Turin
台科大,歐洲,立陶宛,Kaunas University of Technology (KTU)
台科大,歐洲,立陶宛,Vilnius Gediminas Technical University
台科大,歐洲,荷蘭,Delft University of Technology
台科大,歐洲,荷蘭,Eindhoven University of Technology
台科大,歐洲,荷蘭,University of Groningen
台科大,歐洲,荷蘭,"Erasmus University College, Erasmus University Rotterdam (EUC)"
台科大,歐洲,荷蘭,"Maastricht University, School of Business and Economics"
台科大,歐洲,荷蘭,"Hanze University of Applied Sciences Groningen""new"""
台科大,歐洲,挪威,Norwegian University of Science and Technology
台科大,歐洲,俄羅斯,Saint Petersburg State University
台科大,歐洲,俄羅斯,Ural Federal University
台科大,歐洲,俄羅斯,ITMO University
台科大,歐洲,西班牙,University of Malaga
台科大,歐洲,西班牙,"Universitat Politècnica de Catalunya (Barcelona Tech, UPC)"
台科大,歐洲,西班牙,Autonomous University of Barcelona (UAB)
台科大,歐洲,西班牙,Pompeu Fabra University (UPF)
台科大,歐洲,瑞典,Halmstad University
台科大,歐洲,瑞典,HDK/School of Design and Crafts
台科大,歐洲,瑞典,"Linköping University, the Faculty of Science and Engineering"
台科大,歐洲,瑞典,Luleå University of Technology
台科大,歐洲,土耳其,Yeditepe University
台科大,歐洲,土耳其,Istanbul Technical University
台科大,歐洲,土耳其,Middle East Technical University
台科大,歐洲,土耳其,Abdullah Gul University
台科大,歐洲,土耳其,Fatih Sultan Mehmet Vakif University
台科大,歐洲,土耳其,Istanbul Kultur University
台科大,歐洲,土耳其,Sabanci University
台科大,歐洲,土耳其,Gebze Technical University
台科大,歐洲,土耳其,Ozyegin University
台科大,歐洲,波蘭,Warsaw University of Technology
台科大,歐洲,波蘭,Wrocław University of Technology
台科大,歐洲,波蘭,"Poznan University of Technology""new"""
台科大,歐洲,丹麥,University of Southern Denmark
台科大,歐洲,瑞士,"Lucerne University of Applied Sciences and Arts, School of Engineering and Architecture"
台科大,歐洲,瑞士,"Bern University of Applied Sciences, School of Business"
台科大,歐洲,瑞士,"University of Applied Sciences and Arts of Southern Switzerland (SUPSI),Department of Innovative Technologies""new"""
台科大,歐洲,斯洛維尼亞,University of Ljubljana
台科大,歐洲,葡萄牙,ISCTE-University Institute of Lisbon
台科大,歐洲,葡萄牙,"University of Lisbon, Instituto Superior Técnico"
台科大,歐洲,拉脫維亞,Riga Technical University
台科大,美洲,加拿大,"University of Quebec in Montreal, School of Management"
台科大,美洲,美國,"California State Polytechnic University, Pomona"
台科大,美洲,美國,Temple University
台科大,美洲,美國,Iowa State University
台科大,美洲,美國,Kansas State University
台科大,中南美洲,墨西哥,"National Polytechnic Institute (Instituto Politécnico Nacional, IPN)"
台科大,中南美洲,墨西哥,National Autonomous University of Mexico (UNAM)
台科大,中南美洲,墨西哥,Monterrey Institute of Technology and Higher Education
台科大,中南美洲,智利,Federico Santa María Technical University
台科大,中南美洲,智利,Pontifical Catholic University of Chile
台科大,中南美洲,智利,Adolfo Ibáñez University
台科大,中南美洲,厄瓜多,Universidad San Francisco de Quito (USFQ)-Cumbaya campus
台科大,中南美洲,厄瓜多,Universidad San Francisco de Quito (USFQ)- Galápagos campus
台科大,中南美洲,厄瓜多,National Polytechnic School
台科大,中南美洲,厄瓜多,Universidad de las Fuerzas Armadas (ESPE)
台科大,中南美洲,秘魯,Pontifical Catholic University of Peru (PUCP)
台科大,大洋洲,澳洲,University of Wollongong
師大,歐洲,奧地利,維也納音樂暨表演藝術大學
師大,大洋洲,澳洲,澳洲國立大學
師大,大洋洲,澳洲,雪梨科技大學
師大,大洋洲,澳洲,昆士蘭科技大學
師大,大洋洲,澳洲,柯廷科技大學
師大,大洋洲,澳洲,墨爾本皇家科技大學
師大,大洋洲,澳洲,迪肯大學
師大,大洋洲,澳洲,蒙納許大學
師大,歐洲,比利時,安特衛普大學
師大,歐洲,比利時,布魯塞爾自由大學
師大,中南美洲,巴西,聖保羅大學
師大,美洲,加拿大,英屬哥倫比亞大學
師大,美洲,加拿大,蒙特婁大學
師大,美洲,加拿大,亞伯達大學
師大,美洲,加拿大,西蒙菲沙大學
師大,美洲,加拿大,曼尼托巴大學
師大,歐洲,瑞士,瑞士飯店管理大學
師大,歐洲,瑞士,瑞士西北應用科學與藝術大學
師大,亞洲,中國,北京大學
師大,亞洲,中國,清華大學
師大,亞洲,中國,復旦大學
師大,亞洲,中國,浙江大學
師大,亞洲,中國,南京大學
師大,亞洲,中國,北京師範大學
師大,亞洲,中國,南開大學
師大,亞洲,中國,中山大學
師大,亞洲,中國,武漢大學
師大,亞洲,中國,中國人民大學
師大,亞洲,中國,同濟大學
師大,亞洲,中國,廈門大學
師大,亞洲,中國,吉林大學
師大,亞洲,中國,山東大學
師大,亞洲,中國,華東師範大學
師大,亞洲,中國,陝西師範大學
師大,亞洲,中國,湖南師範大學
師大,亞洲,中國,北京體育大學
師大,亞洲,中國,北京服裝學院
師大,亞洲,中國,北京外國語大學
師大,亞洲,中國,華南理工大學
師大,亞洲,中國,四川大學
師大,亞洲,中國,中央音樂學院
師大,亞洲,中國,中國傳媒大學
師大,亞洲,中國,浙江工商大學
師大,亞洲,中國,東北師範大學
師大,亞洲,中國,福建師範大學
師大,亞洲,中國,西北工業大學
師大,亞洲,中國,華中師範大學
師大,亞洲,中國,華南師範大學
師大,亞洲,中國,重慶大學
師大,亞洲,中國,南京師範大學
師大,亞洲,中國,中央美術學院
師大,亞洲,中國,蘭州大學
師大,亞洲,中國,中國美術學院
師大,亞洲,中國,湖南大學
師大,亞洲,中國,雲南大學
師大,亞洲,中國,中央民族大學
師大,亞洲,中國,中國音樂學院
師大,亞洲,中國,河北師範大學
師大,亞洲,中國,西南大學
師大,亞洲,中國,福州大學
師大,亞洲,中國,西南財經大學
師大,亞洲,中國,江西師範大學
師大,亞洲,中國,閩南師範大學
師大,亞洲,中國,海南師範大學
師大,亞洲,中國,廈門理工學院
師大,亞洲,中國,上海大學
師大,亞洲,中國,中國科學院大學
師大,亞洲,中國,青島理工大學
師大,亞洲,中國,北京計算科學研究中心
師大,亞洲,中國,上海音樂學院
師大,亞洲,中國,哈爾濱工業大學
師大,亞洲,中國,上海師範大學
師大,亞洲,中國,杭州師範大學
師大,亞洲,中國,華中科技大學
師大,亞洲,中國,西安交通大學
師大,亞洲,中國,大連理工大學
師大,亞洲,中國,蘇州大學
師大,亞洲,中國,首都師範大學
師大,亞洲,中國,南京藝術學院
師大,亞洲,中國,天津體育學院
師大,歐洲,捷克,布爾諾科技大學
師大,歐洲,捷克,馬薩里克大學
師大,歐洲,捷克,捷克科學院亞非研究所
師大,歐洲,捷克,帕拉茨基大學
師大,歐洲,捷克,查理大學
師大,歐洲,德國,海德堡大學
師大,歐洲,德國,柏林自由大學
師大,歐洲,德國,波昂大學
師大,歐洲,德國,哥廷根大學
師大,歐洲,德國,漢堡大學
師大,歐洲,德國,杜塞道夫海涅大學
師大,歐洲,德國,慕尼黑商管學院
師大,歐洲,德國,奧登堡大學
師大,歐洲,德國,符茲堡大學
師大,歐洲,德國,明斯特大學
師大,歐洲,德國,波鴻魯爾大學
師大,歐洲,德國,法蘭克福歌德大學
師大,歐洲,德國,不來梅大學
師大,歐洲,德國,帕德博恩大學
師大,歐洲,德國,拜羅伊特大學
師大,歐洲,丹麥,哥本哈根大學
師大,中南美洲,多明尼加,聖多明尼哥自治大學
師大,歐洲,西班牙,巴塞隆納大學
師大,歐洲,西班牙,馬德里自治大學
師大,歐洲,西班牙,維戈大學
師大,歐洲,西班牙,胡安卡洛斯國王大學
師大,歐洲,芬蘭,奧盧大學
師大,歐洲,芬蘭,坦佩雷大學
師大,歐洲,芬蘭,于韋斯屈萊大學
師大,歐洲,芬蘭,赫爾辛基大學
師大,歐洲,法國,里昂人文社會高等師範學院
師大,歐洲,法國,"巴黎第七大學

"
師大,歐洲,法國,巴黎高等政治學院
師大,歐洲,法國,普堤大學
師大,歐洲,法國,格勒諾伯第二大學
師大,歐洲,法國,INSEEC高等經濟研究學院
師大,歐洲,法國,雷恩國立應用科技學院
師大,歐洲,法國,昂傑大學
師大,歐洲,法國,國立藝術史研究院
師大,歐洲,法國,艾克斯馬賽大學
師大,歐洲,法國,雷恩高等商業學院
師大,歐洲,法國,勒芒大學
師大,歐洲,法國,波爾多大學
師大,亞洲,香港,香港中文大學
師大,亞洲,香港,香港城市大學
師大,亞洲,香港,香港理工大學
師大,亞洲,香港,香港教育大學
師大,亞洲,香港,香港浸會大學
師大,亞洲,香港,香港大學
師大,亞洲,香港,香港演藝學院
師大,中南美洲,宏都拉斯,宏都拉斯國立師範大學
師大,亞洲,印尼,印尼大學
師大,亞洲,印尼,泗水理工學院
師大,亞洲,印尼,茂物農業大學
師大,亞洲,印尼,布勞爪哇大學
師大,亞洲,印尼,加查馬達大學
師大,亞洲,印尼,亞齊大學
師大,歐洲,愛爾蘭,都柏林大學
師大,歐洲,義大利,羅馬大學
師大,歐洲,義大利,威尼斯東方大學
師大,歐洲,義大利,羅馬第三大學
師大,歐洲,義大利,皮曲尼尼音樂學院
師大,亞洲,日本,大阪大學
師大,亞洲,日本,東北大學
師大,亞洲,日本,名古屋大學
師大,亞洲,日本,北海道大學
師大,亞洲,日本,筑波大學
師大,亞洲,日本,早稻田大學
師大,亞洲,日本,千葉大學
師大,亞洲,日本,金澤大學
師大,亞洲,日本,首都大學東京
師大,亞洲,日本,長崎大學
師大,亞洲,日本,大阪府立大學
師大,亞洲,日本,新潟大學
師大,亞洲,日本,立命館大學
師大,亞洲,日本,同志社大學
師大,亞洲,日本,鹿兒島國際大學
師大,亞洲,日本,青山學院大學
師大,亞洲,日本,日本大學
師大,亞洲,日本,愛知大學
師大,亞洲,日本,宇都宮大學
師大,亞洲,日本,龍谷大學
師大,亞洲,日本,"東京學藝大學

"
師大,亞洲,日本,立命館亞洲太平洋大學
師大,亞洲,日本,天理大學
師大,亞洲,日本,愛知教育大學
師大,亞洲,日本,國立音樂大學
師大,亞洲,日本,關西大學
師大,亞洲,日本,山形大學
師大,亞洲,日本,關西學院大學
師大,亞洲,日本,大阪教育大學
師大,亞洲,日本,豐橋技術科學大學
師大,亞洲,日本,神奈川大學
師大,亞洲,日本,靜岡大學
師大,亞洲,日本,中京大學
師大,亞洲,日本,明星大學
師大,亞洲,日本,德島文理大學
師大,亞洲,日本,武藏野音樂大學
師大,亞洲,日本,岡山大學
師大,亞洲,日本,法政大學
師大,亞洲,日本,東京外國語大學
師大,亞洲,日本,國際教養大學
師大,亞洲,日本,廣島大學
師大,亞洲,日本,東京藝術大學
師大,亞洲,日本,橫濱市立大學
師大,亞洲,日本,明治大學
師大,亞洲,日本,名櫻大學
師大,亞洲,日本,"靜岡文化藝術大學

"
師大,亞洲,日本,山口大學
師大,亞洲,日本,立教大學
師大,亞洲,日本,神田外語大學
師大,亞洲,日本,九州大學
師大,亞洲,日本,大阪市立大學
師大,亞洲,日本,中部大學
師大,亞洲,韓國,首爾大學
師大,亞洲,韓國,延世大學
師大,亞洲,韓國,高麗大學
師大,亞洲,韓國,成均館大學
師大,亞洲,韓國,漢陽大學
師大,亞洲,韓國,慶熙大學
師大,亞洲,韓國,梨花女子大學
師大,亞洲,韓國,韓國外國語大學
師大,亞洲,韓國,中央大學
師大,亞洲,韓國,首爾市立大學
師大,亞洲,韓國,東國大學
師大,亞洲,韓國,亞洲大學
師大,亞洲,韓國,蔚山大學
師大,亞洲,韓國,忠南大學
師大,亞洲,韓國,群山大學
師大,亞洲,韓國,啟明大學
師大,亞洲,韓國,東亞大學
師大,亞洲,韓國,淑明女子大學
師大,亞洲,韓國,又松大學
師大,亞洲,韓國,公州大學
師大,亞洲,韓國,圓光大學
師大,亞洲,韓國,崇實大學
師大,亞洲,韓國,同德女子大學
師大,亞洲,韓國,朝鮮大學
師大,亞洲,韓國,釜山外國語大學
師大,亞洲,韓國,誠信女子大學
師大,亞洲,韓國,培材大學
師大,亞洲,韓國,全北大學
師大,亞洲,韓國,仁荷大學
師大,亞洲,澳門,澳門大學
師大,亞洲,馬來西亞,"馬來西亞理工大學

"
師大,亞洲,馬來西亞,新紀元學院
師大,亞洲,馬來西亞,馬來西亞國立大學
師大,亞洲,馬來西亞,馬來亞大學
師大,亞洲,馬來西亞,"國油大學

"
師大,亞洲,馬來西亞,"雙威大學

"
師大,亞洲,馬來西亞,拉曼大學
師大,歐洲,荷蘭,萊頓大學
師大,歐洲,荷蘭,伊拉斯莫斯大學鹿特丹管理學院
師大,歐洲,荷蘭,堤寧堡商學院
師大,歐洲,挪威,奧斯陸大學
師大,大洋洲,紐西蘭,"奧克蘭大學

"
師大,大洋洲,紐西蘭,奧塔古大學
師大,大洋洲,紐西蘭,奧克蘭理工大學
師大,亞洲,菲律賓,"菲律賓大學迪里曼校區

"
師大,亞洲,菲律賓,靈惠學院
師大,亞洲,菲律賓,聖多瑪斯大學
師大,亞洲,菲律賓,菲律賓大學
師大,亞洲,菲律賓,雅典耀大學
師大,亞洲,菲律賓,德拉薩大學
師大,歐洲,波蘭,哥白尼大學
師大,歐洲,波蘭,華沙大學
師大,中南美洲,巴拉圭,亞松森大學
師大,歐洲,羅馬尼亞,巴比波亞大學
師大,歐洲,俄羅斯,"列賓美術學院

"
師大,歐洲,俄羅斯,聖彼得堡國立資訊科技機械與光學大學
師大,歐洲,俄羅斯,莫斯科國立師範大學
師大,歐洲,俄羅斯,俄羅斯體育大學
師大,歐洲,俄羅斯,遠東聯邦大學
師大,歐洲,瑞典,"隆德大學

"
師大,歐洲,瑞典,烏普薩拉大學
師大,歐洲,瑞典,哈勒姆斯塔德大學
師大,亞洲,新加坡,新加坡管理大學
師大,亞洲,新加坡,新加坡國立教育學院
師大,亞洲,新加坡,淡馬錫理工學院
師大,亞洲,新加坡,南洋理工大學
師大,亞洲,新加坡,南洋理工學院
師大,歐洲,斯洛維尼亞,馬里博爾大學
師大,亞洲,泰國,朱拉隆功大學
師大,亞洲,泰國,清邁大學
師大,亞洲,泰國,法政大學
師大,亞洲,泰國,農業大學
師大,亞洲,泰國,甘芃碧皇家大學
師大,亞洲,泰國,蘭實大學
師大,亞洲,泰國,華僑崇聖大學
師大,亞洲,泰國,皇家科技大學Srivijaya
師大,亞洲,泰國,詩巴統大學
師大,亞洲,泰國,Lampang Rajabhat University
師大,亞洲,泰國,Rajamangala University of Technology Lanna
師大,亞洲,泰國,Rajamangala University of Technology Tawan-Ok
師大,亞洲,泰國,Phuket Rajabhat University
師大,亞洲,泰國,Phranakhon Si Ayutthaya Rajabhat University
師大,亞洲,泰國,Kanchanaburi Rajabhat University
師大,亞洲,泰國,Muban Chom Bueng Rajabhat University
師大,亞洲,泰國,Kalasin Rajabhat University
師大,亞洲,泰國,Loei Rajabhat University
師大,亞洲,泰國,Buriram Rajabhat University
師大,亞洲,泰國,Dhonburi Rajabhat University
師大,亞洲,泰國,Phetchabun Rajabhat University
師大,亞洲,泰國,Sakon Nakhon Rajabhat University
師大,亞洲,泰國,Maha Sarakham Rajabhat University
師大,亞洲,泰國,Pibulsongkram Rajabhat University
師大,亞洲,泰國,Bansomdejchaophraya Rajabhat University
師大,亞洲,泰國,Ubon Ratchatani Rajabhat University
師大,亞洲,泰國,Valaya Alongkorn Rajabhat University
師大,亞洲,泰國,Si Sa Ket Rajabhat University
師大,亞洲,泰國,Rajamangala University of Technology Rattanakosin
師大,亞洲,泰國,Rajamangala University of Technology Isan
師大,亞洲,泰國,Rajamangala University of Technology Suvarnabhumi
師大,亞洲,泰國,Yala Rajabhat University
師大,亞洲,泰國,Roi-Et Rajabhat University
師大,亞洲,泰國,Uttaradit Rajabhat University
師大,亞洲,泰國,Surindra Rajabhat University
師大,亞洲,泰國,Chaiyaphum Rajabhat University
師大,亞洲,泰國,Rajanagarindra Rajabhat University
師大,亞洲,泰國,Nakhon Pathom Rajabhat University
師大,亞洲,泰國,Nakhon Ratchasima Rajabhat University
師大,亞洲,泰國,Phranakhon Rajabhat University
師大,亞洲,泰國,Nakhon Si Thammarat Rajabhat University
師大,亞洲,泰國,Thepsatri Rajabhat University
師大,亞洲,泰國,Udon Thani Rajabhat University
師大,亞洲,泰國,孔敬大學
師大,亞洲,泰國,"藝術大學

"
師大,亞洲,泰國,先皇技術學院
師大,歐洲,土耳其,薩班哲大學
師大,歐洲,烏克蘭,基輔國際大學
師大,歐洲,英國,倫敦大學國王學院
師大,歐洲,英國,格拉斯哥大學
師大,歐洲,英國,伯明罕大學
師大,歐洲,英國,新堡大學
師大,歐洲,英國,利物浦大學
師大,歐洲,英國,"萊斯特大學

"
師大,歐洲,英國,倫敦大學皇家霍洛威學院
師大,歐洲,英國,布魯內爾大學
師大,歐洲,英國,倫敦大都會大學
師大,歐洲,英國,西英格蘭布里斯托大學
師大,歐洲,英國,倫敦大學教育學院
師大,歐洲,英國,開放大學
師大,歐洲,英國,樸資茅斯大學
師大,歐洲,英國,杜倫大學
師大,美洲,美國,"賓州大學

"
師大,美洲,美國,約翰霍普金斯大學
師大,美洲,美國,威斯康辛大學麥迪遜校區
師大,美洲,美國,加州大學洛杉磯校區
師大,美洲,美國,伊利諾大學香檳校區
師大,美洲,美國,普渡大學
師大,美洲,美國,匹茲堡大學
師大,美洲,美國,"賓州州立大學

"
師大,美洲,美國,俄亥俄州立大學
師大,美洲,美國,馬里蘭大學
師大,美洲,美國,加州大學爾灣校區
師大,美洲,美國,佛羅里達大學
師大,美洲,美國,范德堡大學
師大,美洲,美國,喬治城大學
師大,美洲,美國,愛俄華大學
師大,美洲,美國,羅格斯大學
師大,美洲,美國,愛俄華州立大學
師大,美洲,美國,密蘇里大學哥倫比亞校區
師大,美洲,美國,天普大學
師大,美洲,美國,南卡羅萊納大學
師大,美洲,美國,內華達大學里諾校區
師大,美洲,美國,密蘇里大學聖路易校區
師大,美洲,美國,北科羅拉多大學
師大,美洲,美國,瑞德福大學
師大,美洲,美國,聖地牙哥州立大學
師大,美洲,美國,格闌谷州立大學
師大,美洲,美國,北德州大學
師大,美洲,美國,密西根大學福林特校區
師大,美洲,美國,舊金山州立大學
師大,美洲,美國,加州州立大學長灘校區
師大,美洲,美國,聖荷西州立大學
師大,美洲,美國,芝加哥州立大學
師大,美洲,美國,麻州大學波士頓校區
師大,美洲,美國,北達科他州立大學
師大,美洲,美國,北伊利諾大學
師大,美洲,美國,聖約翰大學
師大,美洲,美國,中佛羅里達大學
師大,美洲,美國,加州州立大學富樂敦校區
師大,美洲,美國,威斯康辛大學密爾瓦基校區
師大,美洲,美國,羅徹斯特理工學院
師大,美洲,美國,威斯康辛大學斯托特校區
師大,美洲,美國,威斯康辛大學雷河校區
師大,美洲,美國,哥倫比亞大學
師大,美洲,美國,新墨西哥大學
師大,美洲,美國,米德伯里學院
師大,美洲,美國,休士頓大學
師大,美洲,美國,德州大學奧斯汀校區
師大,美洲,美國,維吉尼亞大學
師大,亞洲,越南,"胡志明市國家大學所屬社會科學與人文學大學

"
師大,亞洲,越南,河內國家大學下屬外國語大學
師大,亞洲,越南,河內國家大學下屬自然科學大學
師大,亞洲,越南,河內國家大學下屬人文社會科學大學
師大,亞洲,越南,河內首都大學
師大,亞洲,越南,"河內礦業與地質大學

"
師大,亞洲,越南,胡志明市國家大學
師大,亞洲,越南,河內國立師範大學
師大,非洲,南非,"約翰尼斯堡大學

"
東海,亞洲,香港,香港浸會大學
東海,亞洲,香港,香港城市大學 
東海,亞洲,香港,香港嶺南大學
東海,亞洲,澳門,澳門大學
東海,亞洲,香港,香港理工大學 
東海,亞洲,香港,香港樹仁大學 
東海,亞洲,中國,南京大學
東海,亞洲,中國,廈門大學
東海,亞洲,中國,北京大學
東海,亞洲,中國,山西大學
東海,亞洲,中國,復旦大學
東海,亞洲,中國,武漢大學
東海,亞洲,中國,吉林大學
東海,亞洲,中國,北京語言大學
東海,亞洲,中國,中山大學
東海,亞洲,中國,四川大學
東海,亞洲,中國,浙江大學
東海,亞洲,中國,天津大學
東海,亞洲,中國,福州大學
東海,亞洲,中國,湖南大學
東海,亞洲,中國,福建師範大學
東海,亞洲,中國,南開大學
東海,亞洲,中國,華南理工大學
東海,亞洲,中國,中國政法大學
東海,亞洲,中國,大連理工大學
東海,亞洲,中國,西安交通大學
東海,亞洲,中國,東南大學
東海,亞洲,中國,東北林業大學
東海,亞洲,中國,華僑大學
東海,亞洲,中國,西北工業大學
東海,亞洲,中國,中央財經大學
東海,亞洲,中國,廣西大學
東海,亞洲,中國,華東師範大學
東海,亞洲,中國,北京科技大學
東海,亞洲,中國,西南大學
東海,亞洲,中國,寧夏大學
東海,亞洲,中國,蘭州大學
東海,亞洲,中國,南京理工大學
東海,亞洲,中國,華中師範大學
東海,亞洲,中國,北京師範大學
東海,亞洲,中國,浙江師範大學
東海,亞洲,中國,杭州電子科技大學 
東海,亞洲,中國,同濟大學
東海,亞洲,中國,台州學院
東海,亞洲,中國,廣州大學
東海,亞洲,中國,集美大學
東海,亞洲,中國,華東政法大學
東海,亞洲,中國,浙江傳媒學院
東海,亞洲,中國,北京交通大學
東海,亞洲,中國,中國礦業大學(北京)
東海,亞洲,中國,上海大學
東海,亞洲,中國,浙江財經大學
東海,亞洲,中國,遵義師範學院 
東海,亞洲,中國,太原理工大學
東海,亞洲,中國,北京理工大學珠海學院
東海,亞洲,中國,北京聯合大學
東海,亞洲,中國,西南交通大學
東海,亞洲,中國,暨南大學
東海,亞洲,中國,天津師範大學
東海,亞洲,中國,北京理工大學
東海,亞洲,中國,中國人民大學
東海,亞洲,中國,新疆大學
東海,亞洲,中國,河南大學
東海,亞洲,中國,寧波大學
東海,亞洲,中國,山東建築大學
東海,亞洲,中國,濟南大學
東海,亞洲,中國,哈爾濱工業大學
東海,亞洲,中國,武漢理工大學
東海,亞洲,中國,中南大學
東海,亞洲,日本,國際基督教大學
東海,亞洲,日本,櫻美林大學
東海,亞洲,日本,早稻田大學
東海,亞洲,日本,東海大學
東海,亞洲,日本,群馬大學
東海,亞洲,日本,千葉大學
東海,亞洲,日本,青山學院大學
東海,亞洲,日本,東京音樂大學
東海,亞洲,日本,昭和女子大學
