選舉類型,地區,姓名,當選註記,,,,,,
2014縣市議員選舉,屏東縣第09選區,歸曉惠,*,,,,,,
2014縣市議員選舉,屏東縣第10選區,陸月嬌,*,,,,,,
2014縣市議員選舉,屏東縣第11選區,潘政治,*,,,,,,
2014縣市議員選舉,屏東縣第12選區,潘正義,*,,,,,,
2014縣市議員選舉,屏東縣第13選區,陳昭忠,*,,,,,,
2014縣市議員選舉,屏東縣第14選區,李冀香,*,,,,,,
2014縣市議員選舉,屏東縣第15選區,許天賜,*,,,,,,
2014縣市議員選舉,屏東縣第16選區,顏金成,*,,,,,,
2014縣市議員選舉,臺東縣第11選區,胡秋金,*,,,,,,
2014縣市議員選舉,臺東縣第12選區,張順成,*,,,,,,
2014縣市議員選舉,臺東縣第13選區,章正輝,*,,,,,,
2014縣市議員選舉,臺東縣第14選區,蔡玉玲,*,,,,,,
2014縣市議員選舉,臺東縣第15選區,黃天德,*,,,,,,
2014縣市議員選舉,花蓮縣第08選區,許淑銀,*,,,,,,
2014縣市議員選舉,花蓮縣第09選區,陳長明,*,,,,,,
2014縣市議員選舉,花蓮縣第10選區,蘇忠亮,*,,,,,,
2010直轄市議員選舉,臺中市第05選區,羅永珍,!,,,,,,
2010直轄市議員選舉,高雄市第11選區,洪秀錦,!,,,,,,
2014直轄市議員選舉,高雄市第11選區,李雨庭,!,,,,,,
2002縣市議員選舉,金門縣選區,許華玉,!,,,,,,
2005縣市議員選舉,連江縣第一選區,李金梅,!,,,,,,
2009縣市議員選舉,苗栗縣第01選區,鄭碧玉,!,,,,,,
2009縣市議員選舉,苗栗縣第03選區,劉寶鈴,!,,,,,,
2009縣市議員選舉,雲林縣第01選區,周秀月,!,,,,,,
2009縣市議員選舉,雲林縣第03選區,謝翠蓮,!,,,,,,
2009縣市議員選舉,屏東縣第01選區,施蘇貴美,!,,,,,,
2009縣市議員選舉,屏東縣第01選區,唐玉琴,!,,,,,,
2009縣市議員選舉,花蓮縣第01選區,施慧萍,!,,,,,,
2009縣市議員選舉,花蓮縣第03選區,游美雲,!,,,,,,
2009縣市議員選舉,澎湖縣第01選區,黃春燕,!,,,,,,
2009縣市議員選舉,基隆市第02選區,何淑萍,!,,,,,,
2009縣市議員選舉,基隆市第04選區,宋瑋莉,!,,,,,,
2009縣市議員選舉,基隆市第05選區,鄭林清良,!,,,,,,
2009縣市議員選舉,基隆市第07選區,高辜惠珍,!,,,,,,
2009縣市議員選舉,臺東縣第09選區,劉純歌,!,,,,,,
2014縣市議員選舉,金門縣第02選區,陳玉珍,!,,,,,,
2014縣市議員選舉,新竹縣第03選區,羅春蘭,!,,,,,,
2014縣市議員選舉,彰化縣第06選區,蕭淑芬,!,,,,,,
2014縣市議員選舉,南投縣第02選區,黃文君,!,,,,,,
2014縣市議員選舉,屏東縣第04選區,李香蘭,!,,,,,,
2014縣市議員選舉,基隆市第03選區,張芳麗,!,,,,,,
2014縣市議員選舉,基隆市第07選區,楊秀玉,!,,,,,,
2014縣市議員選舉,新竹市第05選區,賀玉燕,!,,,,,,
2005縣市議員選舉,屏東縣第16選區,杜春生,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,黃忠信,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,黃瑞燦,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,王淑慧,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,賴金波,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,王景源,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,周勝考,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,劉姿鴻,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,曾文振,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,徐秀廷,*,,,,,,
1998縣市議員選舉,臺北縣第1選區,王淑惠,*,,,,,,
1998縣市議員選舉,臺北縣第2選區,朱佩瑛,*,,,,,,
1998縣市議員選舉,臺北縣第2選區,游文煌,*,,,,,,
1998縣市議員選舉,臺北縣第2選區,游輝廷,*,,,,,,
1998縣市議員選舉,臺北縣第2選區,邱垂益,*,,,,,,
1998縣市議員選舉,臺北縣第2選區,簡文劉,*,,,,,,
1998縣市議員選舉,臺北縣第2選區,游詩源,*,,,,,,
1998縣市議員選舉,臺北縣第2選區,陳錦錠,*,,,,,,
1998縣市議員選舉,臺北縣第3選區,林雪琴,*,,,,,,
1998縣市議員選舉,臺北縣第3選區,陳鴻源,*,,,,,,
1998縣市議員選舉,臺北縣第3選區,金介壽,*,,,,,,
1998縣市議員選舉,臺北縣第3選區,蘇貴碧,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,呂進福,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,蘇有仁,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,高敏慧,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,朱子孟,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,林阿坤,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,王明麗,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,何玉枝,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,盧嘉辰,*,,,,,,
1998縣市議員選舉,臺北縣第4選區,陳世榮,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,周慶陽,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,陳信義,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,陳幸進,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,蔡明堂,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,鄭金隆,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,李余典,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,何仰山,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,林孝光,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,李學益,*,,,,,,
1998縣市議員選舉,臺北縣第5選區,林淑芬,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,陳文治,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,林重信,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,曹來旺,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,楊世興,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,徐陳麗華,!,,,,,,
1998縣市議員選舉,臺北縣第6選區,蔡郁男,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,黃中興,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,許炳崑,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,林義一,*,,,,,,
1998縣市議員選舉,臺北縣第6選區,蔡正森,*,,,,,,
1998縣市議員選舉,臺北縣第7選區,郭拱照,*,,,,,,
1998縣市議員選舉,臺北縣第7選區,李文德,*,,,,,,
1998縣市議員選舉,臺北縣第7選區,呂子昌,*,,,,,,
1998縣市議員選舉,臺北縣第8選區,沈發惠,*,,,,,,
1998縣市議員選舉,臺北縣第8選區,李國芳,*,,,,,,
1998縣市議員選舉,臺北縣第8選區,黃建清,*,,,,,,
1998縣市議員選舉,臺北縣第9選區,吳滄富,*,,,,,,
1998縣市議員選舉,臺北縣第9選區,顏世雄,*,,,,,,
1998縣市議員選舉,臺北縣第10選區,金中玉,*,,,,,,
1998縣市議員選舉,臺北縣第10選區,陳永福,*,,,,,,
1998縣市議員選舉,臺北縣第10選區,林重誠,*,,,,,,
1998縣市議員選舉,臺北縣第10選區,許再恩,*,,,,,,
1998縣市議員選舉,臺北縣第10選區,陳梅嬌,*,,,,,,
1998縣市議員選舉,宜蘭縣第1選區,林錫明,*,,,,,,
1998縣市議員選舉,宜蘭縣第1選區,張建榮,*,,,,,,
1998縣市議員選舉,宜蘭縣第1選區,林榮星,*,,,,,,
1998縣市議員選舉,宜蘭縣第1選區,吳福田,*,,,,,,
1998縣市議員選舉,宜蘭縣第1選區,江碧華,*,,,,,,
1998縣市議員選舉,宜蘭縣第1選區,謝阿溪,*,,,,,,
1998縣市議員選舉,宜蘭縣第2選區,關得基,*,,,,,,
1998縣市議員選舉,宜蘭縣第2選區,陳秀暖,*,,,,,,
1998縣市議員選舉,宜蘭縣第3選區,林政盛,*,,,,,,
1998縣市議員選舉,宜蘭縣第3選區,李清林,*,,,,,,
1998縣市議員選舉,宜蘭縣第3選區,游旺欉,*,,,,,,
1998縣市議員選舉,宜蘭縣第4選區,簡連發,*,,,,,,
1998縣市議員選舉,宜蘭縣第4選區,黃浴沂,*,,,,,,
1998縣市議員選舉,宜蘭縣第5選區,陳福山,*,,,,,,
1998縣市議員選舉,宜蘭縣第5選區,歐耀北,*,,,,,,
1998縣市議員選舉,宜蘭縣第6選區,林姿妙,*,,,,,,
1998縣市議員選舉,宜蘭縣第6選區,魏炎輝,*,,,,,,
1998縣市議員選舉,宜蘭縣第6選區,林傳泉,*,,,,,,
1998縣市議員選舉,宜蘭縣第6選區,劉添梧,*,,,,,,
1998縣市議員選舉,宜蘭縣第6選區,賴翰霆,*,,,,,,
1998縣市議員選舉,宜蘭縣第7選區,羅素貞,*,,,,,,
1998縣市議員選舉,宜蘭縣第7選區,黃適超,*,,,,,,
1998縣市議員選舉,宜蘭縣第7選區,林進財,*,,,,,,
1998縣市議員選舉,宜蘭縣第8選區,張春煌,*,,,,,,
1998縣市議員選舉,宜蘭縣第8選區,劉石純,*,,,,,,
1998縣市議員選舉,宜蘭縣第8選區,楊政誠,*,,,,,,
1998縣市議員選舉,宜蘭縣第8選區,游祥德,*,,,,,,
1998縣市議員選舉,宜蘭縣第9選區,江明勝,*,,,,,,
1998縣市議員選舉,宜蘭縣第9選區,陳文昌,*,,,,,,
1998縣市議員選舉,宜蘭縣第10選區,林棋山,*,,,,,,
1998縣市議員選舉,宜蘭縣第10選區,陳金麟,*,,,,,,
1998縣市議員選舉,宜蘭縣第10選區,林正標,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,陳炎坤,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,林哲藝,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,楊麗環,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,黃哲鐘,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,楊添丁,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,李曉鐘,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,邱德順,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,卓德樹,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,黃婉如,*,,,,,,
1998縣市議員選舉,桃園縣第1選區,林良益,*,,,,,,
1998縣市議員選舉,桃園縣第2選區,呂學記,*,,,,,,
1998縣市議員選舉,桃園縣第2選區,陳志謀,*,,,,,,
1998縣市議員選舉,桃園縣第2選區,李鎮楠,*,,,,,,
1998縣市議員選舉,桃園縣第2選區,曾忠義,*,,,,,,
1998縣市議員選舉,桃園縣第3選區,鄭銀福,*,,,,,,
1998縣市議員選舉,桃園縣第3選區,呂邱葉,*,,,,,,
1998縣市議員選舉,桃園縣第3選區,鄭文燦,*,,,,,,
1998縣市議員選舉,桃園縣第3選區,黃光月,*,,,,,,
1998縣市議員選舉,桃園縣第3選區,劉茂群,*,,,,,,
1998縣市議員選舉,桃園縣第4選區,黃政得,*,,,,,,
1998縣市議員選舉,桃園縣第4選區,李訓求,*,,,,,,
1998縣市議員選舉,桃園縣第4選區,林晉祿,*,,,,,,
1998縣市議員選舉,桃園縣第5選區,林清松,*,,,,,,
1998縣市議員選舉,桃園縣第5選區,呂水田,*,,,,,,
1998縣市議員選舉,桃園縣第6選區,邱創良,*,,,,,,
1998縣市議員選舉,桃園縣第6選區,楊朝偉,*,,,,,,
1998縣市議員選舉,桃園縣第6選區,呂芳鎮,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,呂明美,!,,,,,,
1998縣市議員選舉,桃園縣第7選區,呂誠誼,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,邱奕勝,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,吳餘東,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,林傳國,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,葉步樑,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,蔣中千,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,梁新武,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,吳益萬,*,,,,,,
1998縣市議員選舉,桃園縣第7選區,洪奕巔,*,,,,,,
1998縣市議員選舉,桃園縣第8選區,舒翠玲,*,,,,,,
1998縣市議員選舉,桃園縣第8選區,謝松佑,*,,,,,,
1998縣市議員選舉,桃園縣第8選區,陳盛勳,*,,,,,,
1998縣市議員選舉,桃園縣第8選區,李月琴,*,,,,,,
1998縣市議員選舉,桃園縣第8選區,王寶玉,*,,,,,,
1998縣市議員選舉,桃園縣第8選區,謝彰文,*,,,,,,
1998縣市議員選舉,桃園縣第9選區,彭聖富,*,,,,,,
1998縣市議員選舉,桃園縣第9選區,李家興,*,,,,,,
1998縣市議員選舉,桃園縣第9選區,張火爐,*,,,,,,
1998縣市議員選舉,桃園縣第9選區,陳淇山,*,,,,,,
1998縣市議員選舉,桃園縣第10選區,閻中傑,*,,,,,,
1998縣市議員選舉,桃園縣第10選區,葉發海,*,,,,,,
1998縣市議員選舉,桃園縣第10選區,魏雪卿,*,,,,,,
1998縣市議員選舉,桃園縣第11選區,黃金德,*,,,,,,
1998縣市議員選舉,桃園縣第11選區,鄒永華,*,,,,,,
1998縣市議員選舉,桃園縣第12選區,張永輝,*,,,,,,
1998縣市議員選舉,桃園縣第12選區,黃希聖,*,,,,,,
1998縣市議員選舉,新竹縣第1選區,林礽松,*,,,,,,
1998縣市議員選舉,新竹縣第1選區,鄭美琴,*,,,,,,
1998縣市議員選舉,新竹縣第1選區,林為洲,*,,,,,,
1998縣市議員選舉,新竹縣第1選區,陳德福,*,,,,,,
1998縣市議員選舉,新竹縣第1選區,黃永和,*,,,,,,
1998縣市議員選舉,新竹縣第1選區,黃齡慧,*,,,,,,
1998縣市議員選舉,新竹縣第2選區,徐文彬,*,,,,,,
1998縣市議員選舉,新竹縣第2選區,張炫滿,*,,,,,,
1998縣市議員選舉,新竹縣第2選區,馮森江,*,,,,,,
1998縣市議員選舉,新竹縣第2選區,張春鳳,*,,,,,,
1998縣市議員選舉,新竹縣第2選區,陳壂全,*,,,,,,
1998縣市議員選舉,新竹縣第2選區,黃秀輝,*,,,,,,
1998縣市議員選舉,新竹縣第3選區,孫金清,*,,,,,,
1998縣市議員選舉,新竹縣第3選區,許槍榮,*,,,,,,
1998縣市議員選舉,新竹縣第3選區,徐里杰,*,,,,,,
1998縣市議員選舉,新竹縣第4選區,嚴盛雲,*,,,,,,
1998縣市議員選舉,新竹縣第4選區,陳德田,*,,,,,,
1998縣市議員選舉,新竹縣第4選區,劉文禎,*,,,,,,
1998縣市議員選舉,新竹縣第5選區,陳英樓,*,,,,,,
1998縣市議員選舉,新竹縣第5選區,張幸源,*,,,,,,
1998縣市議員選舉,新竹縣第5選區,林章傑,*,,,,,,
1998縣市議員選舉,新竹縣第6選區,張志弘,*,,,,,,
1998縣市議員選舉,新竹縣第7選區,林礽俊,*,,,,,,
1998縣市議員選舉,新竹縣第7選區,彭然貴,*,,,,,,
1998縣市議員選舉,新竹縣第8選區,黃煥吉,*,,,,,,
1998縣市議員選舉,新竹縣第8選區,郭遠彰,*,,,,,,
1998縣市議員選舉,新竹縣第8選區,彭俊宏,*,,,,,,
1998縣市議員選舉,新竹縣第8選區,范玉燕,*,,,,,,
1998縣市議員選舉,新竹縣第8選區,余添棟,*,,,,,,
1998縣市議員選舉,新竹縣第8選區,彭余美玲,*,,,,,,
1998縣市議員選舉,新竹縣第8選區,吳勝松,*,,,,,,
1998縣市議員選舉,新竹縣第9選區,何松旺,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,禹耀東,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,杜文卿,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,胡忠勇,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,傅學煥,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,湯劉秀美,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,呂明亮,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,鄒玉梅,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,張森鴻,*,,,,,,
1998縣市議員選舉,苗栗縣第1選區,賴源順,*,,,,,,
1998縣市議員選舉,苗栗縣第2選區,薛永衡,*,,,,,,
1998縣市議員選舉,苗栗縣第2選區,湯文雄,*,,,,,,
1998縣市議員選舉,苗栗縣第2選區,謝文俊,*,,,,,,
1998縣市議員選舉,苗栗縣第3選區,李良哲,*,,,,,,
1998縣市議員選舉,苗栗縣第3選區,周玉滿,!,,,,,,
1998縣市議員選舉,苗栗縣第3選區,鄭文炳,*,,,,,,
1998縣市議員選舉,苗栗縣第3選區,徐阿發,*,,,,,,
1998縣市議員選舉,苗栗縣第3選區,洪木貴,*,,,,,,
1998縣市議員選舉,苗栗縣第3選區,張太陽,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,葉進南,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,鄭秋風,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,鄭家定,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,鄭輝煌,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,廖英利,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,黃秀珍,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,謝清泉,*,,,,,,
1998縣市議員選舉,苗栗縣第4選區,康世儒,*,,,,,,
1998縣市議員選舉,苗栗縣第5選區,梁彭菊娘,*,,,,,,
1998縣市議員選舉,苗栗縣第5選區,蘇文禎,*,,,,,,
1998縣市議員選舉,苗栗縣第5選區,陳永賢,*,,,,,,
1998縣市議員選舉,苗栗縣第5選區,陳添松,*,,,,,,
1998縣市議員選舉,苗栗縣第5選區,胡振春,*,,,,,,
1998縣市議員選舉,苗栗縣第5選區,陳英河,*,,,,,,
1998縣市議員選舉,苗栗縣第5選區,張茂玄,*,,,,,,
1998縣市議員選舉,苗栗縣第6選區,詹明光,*,,,,,,
1998縣市議員選舉,苗栗縣第6選區,楊榮勝,*,,,,,,
1998縣市議員選舉,苗栗縣第6選區,胡明星,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,朱麗珠,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,方昇茂,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,蔡錦雄,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,張靜分,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,王建靜,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,劉松梧,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,林耀輝,*,,,,,,
1998縣市議員選舉,臺中縣第1選區,劉坤鱧,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,張愛卻,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,蕭隆澤,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,張立傑,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,林竹旺,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,張猷能,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,李素貞,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,廖述鎮,*,,,,,,
1998縣市議員選舉,臺中縣第2選區,游家章,*,,,,,,
1998縣市議員選舉,臺中縣第3選區,葉玉錦,*,,,,,,
1998縣市議員選舉,臺中縣第3選區,陳萬通,*,,,,,,
1998縣市議員選舉,臺中縣第3選區,蘇慶雲,*,,,,,,
1998縣市議員選舉,臺中縣第3選區,陳啟瑩,*,,,,,,
1998縣市議員選舉,臺中縣第4選區,林素真,*,,,,,,
1998縣市議員選舉,臺中縣第4選區,楊永昌,*,,,,,,
1998縣市議員選舉,臺中縣第4選區,黃丙煌,*,,,,,,
1998縣市議員選舉,臺中縣第4選區,紀昭印,*,,,,,,
1998縣市議員選舉,臺中縣第4選區,姚應龍,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,吳金生,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,張清堂,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,蘇麗華,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,楊界華,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,蔡順源,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,蔡嘉藤,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,楊秋雲,*,,,,,,
1998縣市議員選舉,臺中縣第5選區,陳詩哲,*,,,,,,
1998縣市議員選舉,臺中縣第6選區,陳芳隆,*,,,,,,
1998縣市議員選舉,臺中縣第6選區,黃錫嘉,*,,,,,,
1998縣市議員選舉,臺中縣第6選區,何秀英,*,,,,,,
1998縣市議員選舉,臺中縣第6選區,劉進旺,*,,,,,,
1998縣市議員選舉,臺中縣第6選區,顏清標,*,,,,,,
1998縣市議員選舉,臺中縣第6選區,陳健楷,*,,,,,,
1998縣市議員選舉,臺中縣第6選區,林汝洲,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,賴瑞珠,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,張滄沂,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,林碧秀,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,蔡黃金雀,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,林明比,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,劉錦和,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,江勝雄,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,余文欽,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,叢樹林,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,林茂裕,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,詹敏豐,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,張文懷,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,戴萬福,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,游繼岳,*,,,,,,
1998縣市議員選舉,臺中縣第7選區,林仲毅,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,白鴻森,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,沈祿樵,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,曾文勳,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,陳文騰,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,伍黃文貞,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,陳永忠,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,黃俊雄,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,盧盈宏,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,洪崇雄,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,施華芬,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,曾世勇,*,,,,,,
1998縣市議員選舉,彰化縣第1選區,林滄敏,*,,,,,,
1998縣市議員選舉,彰化縣第2選區,葉寧鋒,*,,,,,,
1998縣市議員選舉,彰化縣第2選區,黃正隆,*,,,,,,
1998縣市議員選舉,彰化縣第2選區,涂淑媚,*,,,,,,
1998縣市議員選舉,彰化縣第2選區,王惠美,*,,,,,,
1998縣市議員選舉,彰化縣第2選區,韓幼慧,*,,,,,,
1998縣市議員選舉,彰化縣第2選區,粘禮淞,*,,,,,,
1998縣市議員選舉,彰化縣第2選區,梁禎祥,*,,,,,,
1998縣市議員選舉,彰化縣第3選區,張宗興,*,,,,,,
1998縣市議員選舉,彰化縣第3選區,柯金德,*,,,,,,
1998縣市議員選舉,彰化縣第3選區,黃漢鉛,*,,,,,,
1998縣市議員選舉,彰化縣第3選區,陳錦玉,*,,,,,,
1998縣市議員選舉,彰化縣第3選區,蔡志隆,*,,,,,,
1998縣市議員選舉,彰化縣第3選區,曾煥彰,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,涂徐貴枝,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,吳宗憲,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,張良煙,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,魏明谷,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,游振雄,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,葉麗娟,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,曹明正,*,,,,,,
1998縣市議員選舉,彰化縣第4選區,李詩焱,*,,,,,,
1998縣市議員選舉,彰化縣第5選區,黃瑞珠,*,,,,,,
1998縣市議員選舉,彰化縣第5選區,徐平圳,*,,,,,,
1998縣市議員選舉,彰化縣第5選區,楊福地,*,,,,,,
1998縣市議員選舉,彰化縣第5選區,林秀珍,*,,,,,,
1998縣市議員選舉,彰化縣第5選區,曾清為,*,,,,,,
1998縣市議員選舉,彰化縣第6選區,許文耀,*,,,,,,
1998縣市議員選舉,彰化縣第6選區,游月娥,!,,,,,,
1998縣市議員選舉,彰化縣第6選區,蕭博修,*,,,,,,
1998縣市議員選舉,彰化縣第6選區,卓伯源,*,,,,,,
1998縣市議員選舉,彰化縣第6選區,蕭景田,*,,,,,,
1998縣市議員選舉,彰化縣第7選區,李照實,*,,,,,,
1998縣市議員選舉,彰化縣第7選區,蘇文章,*,,,,,,
1998縣市議員選舉,彰化縣第7選區,王福元,*,,,,,,
1998縣市議員選舉,彰化縣第7選區,李俊諭,*,,,,,,
1998縣市議員選舉,彰化縣第7選區,林雪屏,!,,,,,,
1998縣市議員選舉,彰化縣第8選區,陳諸讚,*,,,,,,
1998縣市議員選舉,彰化縣第8選區,洪文哲,*,,,,,,
1998縣市議員選舉,彰化縣第8選區,洪福村,*,,,,,,
1998縣市議員選舉,彰化縣第8選區,邱士平,*,,,,,,
1998縣市議員選舉,彰化縣第8選區,許偉林,*,,,,,,
1998縣市議員選舉,彰化縣第8選區,吳淑娟,*,,,,,,
1998縣市議員選舉,南投縣第1選區,蔡明源,*,,,,,,
1998縣市議員選舉,南投縣第1選區,莊文斌,*,,,,,,
1998縣市議員選舉,南投縣第1選區,林建營,*,,,,,,
1998縣市議員選舉,南投縣第1選區,李添興,*,,,,,,
1998縣市議員選舉,南投縣第1選區,魏清彬,*,,,,,,
1998縣市議員選舉,南投縣第1選區,謝朝輝,*,,,,,,
1998縣市議員選舉,南投縣第1選區,宋懷琳,!,,,,,,
1998縣市議員選舉,南投縣第1選區,陳炳奇,*,,,,,,
1998縣市議員選舉,南投縣第1選區,何基德,*,,,,,,
1998縣市議員選舉,南投縣第1選區,曾芳春,*,,,,,,
1998縣市議員選舉,南投縣第2選區,陳月英,*,,,,,,
1998縣市議員選舉,南投縣第2選區,李合元,*,,,,,,
1998縣市議員選舉,南投縣第2選區,邱昭煌,*,,,,,,
1998縣市議員選舉,南投縣第2選區,簡榮梁,*,,,,,,
1998縣市議員選舉,南投縣第2選區,林福彰,*,,,,,,
1998縣市議員選舉,南投縣第2選區,林永鴻,*,,,,,,
1998縣市議員選舉,南投縣第2選區,李宏文,*,,,,,,
1998縣市議員選舉,南投縣第2選區,李連明,*,,,,,,
1998縣市議員選舉,南投縣第3選區,張王青,*,,,,,,
1998縣市議員選舉,南投縣第3選區,陳錦倫,*,,,,,,
1998縣市議員選舉,南投縣第3選區,楊明山,*,,,,,,
1998縣市議員選舉,南投縣第3選區,熊俊平,*,,,,,,
1998縣市議員選舉,南投縣第4選區,陳亮宏,*,,,,,,
1998縣市議員選舉,南投縣第4選區,陳採鳳,*,,,,,,
1998縣市議員選舉,南投縣第4選區,何勝豐,*,,,,,,
1998縣市議員選舉,南投縣第4選區,林民政,*,,,,,,
1998縣市議員選舉,南投縣第4選區,許民衡,*,,,,,,
