選舉類型,地區,姓名
1973屏東縣議會,屏東縣,羅寶珍
1973屏東縣議會,屏東縣,何玉基
1973屏東縣議會,屏東縣,劉寶光
1973屏東縣議會,屏東縣,彭清森
1973屏東縣議會,屏東縣,張文安
1973屏東縣議會,屏東縣,陳進興
1973屏東縣議會,屏東縣,邱有進
1973屏東縣議會,屏東縣,黃自在
1973屏東縣議會,屏東縣,吳寶元
1973屏東縣議會,屏東縣,陳茂元
1973屏東縣議會,屏東縣,陳鎮榮
1973屏東縣議會,屏東縣,古認冬
1973屏東縣議會,屏東縣,楊徐蘭芳
1973屏東縣議會,屏東縣,高信安
1973屏東縣議會,屏東縣,江忠雄
1973屏東縣議會,屏東縣,巴信雲
1973屏東縣議會,屏東縣,陳慶隆
1973屏東縣議會,屏東縣,鍾政雄
1973屏東縣議會,屏東縣,葉炳輝
1973屏東縣議會,屏東縣,王文男
1973屏東縣議會,屏東縣,鄞理滿
1973屏東縣議會,屏東縣,鍾玉堆
1973屏東縣議會,屏東縣,鄭滄洲
1973屏東縣議會,屏東縣,鍾英輝
1973屏東縣議會,屏東縣,王長成
1973屏東縣議會,屏東縣,林木金
1973屏東縣議會,屏東縣,賴明夫
1973屏東縣議會,屏東縣,潘玉圓
1973屏東縣議會,屏東縣,張文周
1973屏東縣議會,屏東縣,周清蓮
1973屏東縣議會,屏東縣,鄞何水金
1973屏東縣議會,屏東縣,陳啟峰
1973屏東縣議會,屏東縣,楊朝英
1973屏東縣議會,屏東縣,周開德
1973屏東縣議會,屏東縣,伍金井
1973屏東縣議會,屏東縣,黃壬淙
1973屏東縣議會,屏東縣,許昌賢
1973屏東縣議會,屏東縣,郭忠信
1973屏東縣議會,屏東縣,林金花
1973屏東縣議會,屏東縣,紀天發
1973屏東縣議會,屏東縣,林羵羊
1973屏東縣議會,屏東縣,余慎
1973屏東縣議會,屏東縣,孫源明
1973屏東縣議會,屏東縣,曾清泉
1973屏東縣議會,屏東縣,林定男
1973屏東縣議會,屏東縣,葉旭雄
1973屏東縣議會,屏東縣,尤連宗
1973屏東縣議會,屏東縣,宋金城
1973屏東縣議會,屏東縣,楊順正
1973屏東縣議會,屏東縣,陳花香
1973屏東縣議會,屏東縣,潘正信
1977屏東縣議會,屏東縣,范玉書
1977屏東縣議會,屏東縣,程清水
1977屏東縣議會,屏東縣,許連聰
1977屏東縣議會,屏東縣,謝漢津
1977屏東縣議會,屏東縣,李雅意
1977屏東縣議會,屏東縣,容滋浩
1977屏東縣議會,屏東縣,杜有禮
1977屏東縣議會,屏東縣,劉寶光
1977屏東縣議會,屏東縣,周輝煌
1977屏東縣議會,屏東縣,羅寶珍
1977屏東縣議會,屏東縣,陳進興
1977屏東縣議會,屏東縣,陳茂元
1977屏東縣議會,屏東縣,邱有進
1977屏東縣議會,屏東縣,陳耀明
1977屏東縣議會,屏東縣,洪祝賀
1977屏東縣議會,屏東縣,楊徐蘭芳
1977屏東縣議會,屏東縣,李乾有
1977屏東縣議會,屏東縣,何春美
1977屏東縣議會,屏東縣,陳明會
1977屏東縣議會,屏東縣,江忠雄
1977屏東縣議會,屏東縣,高信安
1977屏東縣議會,屏東縣,巴信雲
1977屏東縣議會,屏東縣,王素筠
1977屏東縣議會,屏東縣,謝富雄
1977屏東縣議會,屏東縣,鍾玉推
1977屏東縣議會,屏東縣,葉炳輝
1977屏東縣議會,屏東縣,徐展雄
1977屏東縣議會,屏東縣,鄞理滿
1977屏東縣議會,屏東縣,林木金
1977屏東縣議會,屏東縣,鄭滄洲
1977屏東縣議會,屏東縣,曾秋良
1977屏東縣議會,屏東縣,黃麟香
1977屏東縣議會,屏東縣,劉振吉
1977屏東縣議會,屏東縣,王長成
1977屏東縣議會,屏東縣,李玉妹
1977屏東縣議會,屏東縣,李萬和
1977屏東縣議會,屏東縣,鄞何水金
1977屏東縣議會,屏東縣,林德和
1977屏東縣議會,屏東縣,郭廷才
1977屏東縣議會,屏東縣,楊朝英
1977屏東縣議會,屏東縣,伍金井
1977屏東縣議會,屏東縣,黃壬淙
1977屏東縣議會,屏東縣,孔農民
1977屏東縣議會,屏東縣,陳志寬
1977屏東縣議會,屏東縣,郭美玉
1977屏東縣議會,屏東縣,謝輝郎
1977屏東縣議會,屏東縣,曾清泉
1977屏東縣議會,屏東縣,林羵羊
1977屏東縣議會,屏東縣,余慎
1977屏東縣議會,屏東縣,戴坤霖
1977屏東縣議會,屏東縣,尤連宗
1977屏東縣議會,屏東縣,葉旭雄
1977屏東縣議會,屏東縣,林定男
1977屏東縣議會,屏東縣,楊順正
1977屏東縣議會,屏東縣,陳花香
1977屏東縣議會,屏東縣,潘正信
1982屏東縣議會,屏東縣,潘壬春
1982屏東縣議會,屏東縣,馮連興
1982屏東縣議會,屏東縣,馮寶成
1982屏東縣議會,屏東縣,林玉妹
1982屏東縣議會,屏東縣,李萬和
1982屏東縣議會,屏東縣,翁玉華
1982屏東縣議會,屏東縣,江正吉
1982屏東縣議會,屏東縣,高金榮
1982屏東縣議會,屏東縣,顏金一
1982屏東縣議會,屏東縣,許連聰
1982屏東縣議會,屏東縣,程清水
1982屏東縣議會,屏東縣,賈廷榮
1982屏東縣議會,屏東縣,林德芳
1982屏東縣議會,屏東縣,周輝煌
1982屏東縣議會,屏東縣,范學祥
1982屏東縣議會,屏東縣,嚴德和
1982屏東縣議會,屏東縣,許林蕉
1982屏東縣議會,屏東縣,蔡柄煌
1982屏東縣議會,屏東縣,杜有禮
1982屏東縣議會,屏東縣,劉康錦
1982屏東縣議會,屏東縣,陳進興
1982屏東縣議會,屏東縣,張寬隆
1982屏東縣議會,屏東縣,林啟鴻
1982屏東縣議會,屏東縣,鍾國松
1982屏東縣議會,屏東縣,洪祝賀
1982屏東縣議會,屏東縣,莊信仁
1982屏東縣議會,屏東縣,何春美
1982屏東縣議會,屏東縣,王素筠
1982屏東縣議會,屏東縣,吳照雄
1982屏東縣議會,屏東縣,鄭永和
1982屏東縣議會,屏東縣,鄞理滿
1982屏東縣議會,屏東縣,曾秋良
1982屏東縣議會,屏東縣,林月桂
1982屏東縣議會,屏東縣,蘇文斌
1982屏東縣議會,屏東縣,劉振吉
1982屏東縣議會,屏東縣,涂冬和
1982屏東縣議會,屏東縣,劉日良
1982屏東縣議會,屏東縣,徐展雄
1982屏東縣議會,屏東縣,郭廷才
1982屏東縣議會,屏東縣,郭美玉
1982屏東縣議會,屏東縣,黃正峰
1982屏東縣議會,屏東縣,楊淑女
1982屏東縣議會,屏東縣,鄭朝明
1982屏東縣議會,屏東縣,周開德
1982屏東縣議會,屏東縣,李真和
1982屏東縣議會,屏東縣,陳昭輝
1982屏東縣議會,屏東縣,林國龍
1982屏東縣議會,屏東縣,林炎樹
1982屏東縣議會,屏東縣,蔡譜陸
1982屏東縣議會,屏東縣,王鈺榮
1982屏東縣議會,屏東縣,尤春共
1982屏東縣議會,屏東縣,葉旭雄
1982屏東縣議會,屏東縣,曾榮春
1982屏東縣議會,屏東縣,董啓智
1986屏東縣議會,屏東縣,林福泉
1986屏東縣議會,屏東縣,潘健一
1986屏東縣議會,屏東縣,曾明標
1986屏東縣議會,屏東縣,馮寶成
1986屏東縣議會,屏東縣,林玉妹
1986屏東縣議會,屏東縣,李萬和
1986屏東縣議會,屏東縣,翁玉華
1986屏東縣議會,屏東縣,江正吉
1986屏東縣議會,屏東縣,華阿財
1986屏東縣議會,屏東縣,顏金一
1986屏東縣議會,屏東縣,杜有禮
1986屏東縣議會,屏東縣,謝漢津
1986屏東縣議會,屏東縣,楊文輝
1986屏東縣議會,屏東縣,蕭長德
1986屏東縣議會,屏東縣,邱再來
1986屏東縣議會,屏東縣,賈廷榮
1986屏東縣議會,屏東縣,郭啟昌
1986屏東縣議會,屏東縣,蔡柄煌
1986屏東縣議會,屏東縣,陳清魁
1986屏東縣議會,屏東縣,陳吉雄
1986屏東縣議會,屏東縣,許林蕉
1986屏東縣議會,屏東縣,莊信仁
1986屏東縣議會,屏東縣,林啟鴻
1986屏東縣議會,屏東縣,陳淑玲
1986屏東縣議會,屏東縣,陳華玉
1986屏東縣議會,屏東縣,劉康錦
1986屏東縣議會,屏東縣,黃讚丁
1986屏東縣議會,屏東縣,張寬隆
1986屏東縣議會,屏東縣,黃金友
1986屏東縣議會,屏東縣,王素筠
1986屏東縣議會,屏東縣,李政泓
1986屏東縣議會,屏東縣,林月桂
1986屏東縣議會,屏東縣,曾勳任
1986屏東縣議會,屏東縣,曾秋良
1986屏東縣議會,屏東縣,涂冬和
1986屏東縣議會,屏東縣,詹德懿
1986屏東縣議會,屏東縣,吳照雄
1986屏東縣議會,屏東縣,鍾文中
1986屏東縣議會,屏東縣,黃文宏
1986屏東縣議會,屏東縣,鄞理滿
1986屏東縣議會,屏東縣,黃壬淙
1986屏東縣議會,屏東縣,郭美玉
1986屏東縣議會,屏東縣,郭廷才
1986屏東縣議會,屏東縣,楊淑女
1986屏東縣議會,屏東縣,鄭朝明
1986屏東縣議會,屏東縣,黃田塗
1986屏東縣議會,屏東縣,黃道榮
1986屏東縣議會,屏東縣,林炎樹
1986屏東縣議會,屏東縣,王鈺榮
1986屏東縣議會,屏東縣,廖文貴
1986屏東縣議會,屏東縣,柯清水
1986屏東縣議會,屏東縣,王啟敏
1986屏東縣議會,屏東縣,陳長源
1986屏東縣議會,屏東縣,張恒發
1986屏東縣議會,屏東縣,董啓智
1986屏東縣議會,屏東縣,葉旭雄
1986屏東縣議會,屏東縣,劉南松
1986屏東縣議會,屏東縣,柯柄炎
1990屏東縣議會,屏東縣,王新展
1990屏東縣議會,屏東縣,潘健一
1990屏東縣議會,屏東縣,許阿桃
1990屏東縣議會,屏東縣,陳源勝
1990屏東縣議會,屏東縣,李三和
1990屏東縣議會,屏東縣,李萬和
1990屏東縣議會,屏東縣,柯柄炎
1990屏東縣議會,屏東縣,張福來
1990屏東縣議會,屏東縣,周康弘
1990屏東縣議會,屏東縣,杜靜男
1990屏東縣議會,屏東縣,鄭太吉
1990屏東縣議會,屏東縣,蘇福山
1990屏東縣議會,屏東縣,陳清魁
1990屏東縣議會,屏東縣,吳燦坤
1990屏東縣議會,屏東縣,施蘇貴美
1990屏東縣議會,屏東縣,程清水
1990屏東縣議會,屏東縣,賈廷榮
1990屏東縣議會,屏東縣,周輝煌
1990屏東縣議會,屏東縣,郭啟昌
1990屏東縣議會,屏東縣,蔡柄煌
1990屏東縣議會,屏東縣,黃昌源
1990屏東縣議會,屏東縣,林啟鴻
1990屏東縣議會,屏東縣,呂耀嘉
1990屏東縣議會,屏東縣,張寬隆
1990屏東縣議會,屏東縣,黃金友
1990屏東縣議會,屏東縣,黃讚丁
1990屏東縣議會,屏東縣,曾迺瑞
1990屏東縣議會,屏東縣,劉錦鴻
1990屏東縣議會,屏東縣,何春美
1990屏東縣議會,屏東縣,林孝先
1990屏東縣議會,屏東縣,黃文宏
1990屏東縣議會,屏東縣,賴耀熙
1990屏東縣議會,屏東縣,王玉華
1990屏東縣議會,屏東縣,鄭進興
1990屏東縣議會,屏東縣,曾勳任
1990屏東縣議會,屏東縣,李政泓
1990屏東縣議會,屏東縣,曾秋良
1990屏東縣議會,屏東縣,詹德懿
1990屏東縣議會,屏東縣,鍾文中
1990屏東縣議會,屏東縣,林月桂
1990屏東縣議會,屏東縣,周宏勝
1990屏東縣議會,屏東縣,李真和
1990屏東縣議會,屏東縣,林枝讚
1990屏東縣議會,屏東縣,黃道榮
1990屏東縣議會,屏東縣,郭廷才
1990屏東縣議會,屏東縣,楊榮三
1990屏東縣議會,屏東縣,郭美玉
1990屏東縣議會,屏東縣,林蓮祥
1990屏東縣議會,屏東縣,王啟敏
1990屏東縣議會,屏東縣,廖文貴
1990屏東縣議會,屏東縣,柯清水
1990屏東縣議會,屏東縣,張恒發
1990屏東縣議會,屏東縣,董啓智
1990屏東縣議會,屏東縣,張榮南
1994屏東縣議會,屏東縣,王新展
1994屏東縣議會,屏東縣,潘健一
1994屏東縣議會,屏東縣,許阿桃
1994屏東縣議會,屏東縣,陳源勝
1994屏東縣議會,屏東縣,李三和
1994屏東縣議會,屏東縣,邱加傳
1994屏東縣議會,屏東縣,梅文龍
1994屏東縣議會,屏東縣,張福來
1994屏東縣議會,屏東縣,周康弘
1994屏東縣議會,屏東縣,沙本賞
1994屏東縣議會,屏東縣,鄭太吉
1994屏東縣議會,屏東縣,陳明順
1994屏東縣議會,屏東縣,黃昌源
1994屏東縣議會,屏東縣,林明順
1994屏東縣議會,屏東縣,蔡幸爵
1994屏東縣議會,屏東縣,李世忠
1994屏東縣議會,屏東縣,蘇義峰
1994屏東縣議會,屏東縣,蘇福山
1994屏東縣議會,屏東縣,程清水
1994屏東縣議會,屏東縣,蔡炳煌
1994屏東縣議會,屏東縣,施蘇貴美
1994屏東縣議會,屏東縣,黃慶平
1994屏東縣議會,屏東縣,陳鴻榮
1994屏東縣議會,屏東縣,吳亮慶
1994屏東縣議會,屏東縣,黃金友
1994屏東縣議會,屏東縣,王新坤
1994屏東縣議會,屏東縣,梁清旺
1994屏東縣議會,屏東縣,張寬隆
1994屏東縣議會,屏東縣,何春美
1994屏東縣議會,屏東縣,簡金鎮
1994屏東縣議會,屏東縣,王玉華
1994屏東縣議會,屏東縣,涂耀順
1994屏東縣議會,屏東縣,張志光
1994屏東縣議會,屏東縣,潘長成
1994屏東縣議會,屏東縣,鄭進興
1994屏東縣議會,屏東縣,曾勳任
1994屏東縣議會,屏東縣,盧秀宗
1994屏東縣議會,屏東縣,賴耀熙
1994屏東縣議會,屏東縣,曾秋良
1994屏東縣議會,屏東縣,林陳素雲
1994屏東縣議會,屏東縣,林枝讚
1994屏東縣議會,屏東縣,劉水復
1994屏東縣議會,屏東縣,劉新乎
1994屏東縣議會,屏東縣,李真和
1994屏東縣議會,屏東縣,郭廷周
1994屏東縣議會,屏東縣,李宗恩
1994屏東縣議會,屏東縣,黃道榮
1994屏東縣議會,屏東縣,郭美玉
1994屏東縣議會,屏東縣,蔡侑展
1994屏東縣議會,屏東縣,張賢珍
1994屏東縣議會,屏東縣,王啟敏
1994屏東縣議會,屏東縣,柯清水
1994屏東縣議會,屏東縣,徐啟智
1994屏東縣議會,屏東縣,洪乾聰
1994屏東縣議會,屏東縣,董啓智
1994屏東縣議會,屏東縣,吳天福
1994屏東縣議會,屏東縣,杜靜男
1951澎湖縣議會,澎湖縣,鄭大洽
1951澎湖縣議會,澎湖縣,陳乾坤
1951澎湖縣議會,澎湖縣,黃見享
1951澎湖縣議會,澎湖縣,劉知用
1951澎湖縣議會,澎湖縣,許瑞慶
1951澎湖縣議會,澎湖縣,周素雲
1951澎湖縣議會,澎湖縣,陳雲
1951澎湖縣議會,澎湖縣,洪文周
1951澎湖縣議會,澎湖縣,蔡團圓
1951澎湖縣議會,澎湖縣,鄭春滿
1951澎湖縣議會,澎湖縣,鄭暻文
1951澎湖縣議會,澎湖縣,吳再此
1951澎湖縣議會,澎湖縣,蔡吉雄
1951澎湖縣議會,澎湖縣,陳本
1951澎湖縣議會,澎湖縣,陳明隱
1951澎湖縣議會,澎湖縣,顏榮華
1953澎湖縣議會,澎湖縣,鄭大洽
1953澎湖縣議會,澎湖縣,許瑞慶
1953澎湖縣議會,澎湖縣,郭石頭
1953澎湖縣議會,澎湖縣,劉靖男
1953澎湖縣議會,澎湖縣,鄭春滿
1953澎湖縣議會,澎湖縣,莊東
1953澎湖縣議會,澎湖縣,陳雲
1953澎湖縣議會,澎湖縣,李長流
1953澎湖縣議會,澎湖縣,蔡孟凱
1953澎湖縣議會,澎湖縣,許記盛
1953澎湖縣議會,澎湖縣,李韻超
1953澎湖縣議會,澎湖縣,陳乾坤
1953澎湖縣議會,澎湖縣,吳文義
1953澎湖縣議會,澎湖縣,黃大星
1953澎湖縣議會,澎湖縣,陳本
1953澎湖縣議會,澎湖縣,陳明隱
1955澎湖縣議會,澎湖縣,莊東
1955澎湖縣議會,澎湖縣,鄭春滿
1955澎湖縣議會,澎湖縣,洪耀澎
1955澎湖縣議會,澎湖縣,鄭暻文
1955澎湖縣議會,澎湖縣,查建軍
1955澎湖縣議會,澎湖縣,林聯登
1955澎湖縣議會,澎湖縣,林長禮
1955澎湖縣議會,澎湖縣,蔡團圓
1955澎湖縣議會,澎湖縣,許得佐
1955澎湖縣議會,澎湖縣,陳伊邦
1955澎湖縣議會,澎湖縣,許周素雲
1955澎湖縣議會,澎湖縣,許陳錦鶴
1955澎湖縣議會,澎湖縣,陳乾坤
1955澎湖縣議會,澎湖縣,吳文義
1955澎湖縣議會,澎湖縣,徐金貴
1955澎湖縣議會,澎湖縣,陳本
1955澎湖縣議會,澎湖縣,陳聯川
1958澎湖縣議會,澎湖縣,鄭大冾
1958澎湖縣議會,澎湖縣,鄭春滿
1958澎湖縣議會,澎湖縣,蔡明清
1958澎湖縣議會,澎湖縣,藍丁貴
1958澎湖縣議會,澎湖縣,張晚
1958澎湖縣議會,澎湖縣,蔡團圓
1958澎湖縣議會,澎湖縣,許記盛
1958澎湖縣議會,澎湖縣,劉韻奎
1958澎湖縣議會,澎湖縣,蔡福田
1958澎湖縣議會,澎湖縣,陳伊族
1958澎湖縣議會,澎湖縣,王明發
1958澎湖縣議會,澎湖縣,呂清水
1958澎湖縣議會,澎湖縣,許素葉
1958澎湖縣議會,澎湖縣,吳文義
1958澎湖縣議會,澎湖縣,劉再全
1958澎湖縣議會,澎湖縣,許財
1958澎湖縣議會,澎湖縣,陳明隱
1961澎湖縣議會,澎湖縣,鄭大洽
1961澎湖縣議會,澎湖縣,莊東
1961澎湖縣議會,澎湖縣,鄭春滿
1961澎湖縣議會,澎湖縣,蔡福田
1961澎湖縣議會,澎湖縣,許等爵
1961澎湖縣議會,澎湖縣,許記盛
1961澎湖縣議會,澎湖縣,高宗萬
1961澎湖縣議會,澎湖縣,尹楚琳
1961澎湖縣議會,澎湖縣,藍丁貴
1961澎湖縣議會,澎湖縣,陳伊鋒
1961澎湖縣議會,澎湖縣,鄭春滿
1961澎湖縣議會,澎湖縣,陳明廷
1961澎湖縣議會,澎湖縣,蔡團圓
1961澎湖縣議會,澎湖縣,呂清水
1961澎湖縣議會,澎湖縣,許周素雲
1961澎湖縣議會,澎湖縣,李許春蘭
1961澎湖縣議會,澎湖縣,呂佛會
1961澎湖縣議會,澎湖縣,吳文義
1961澎湖縣議會,澎湖縣,葉開佛
1961澎湖縣議會,澎湖縣,藍添福
1961澎湖縣議會,澎湖縣,顏順衷
1964澎湖縣議會,澎湖縣,藍丁貴
1964澎湖縣議會,澎湖縣,蔡團圓
1964澎湖縣議會,澎湖縣,林聯登
1964澎湖縣議會,澎湖縣,尹楚琳
1964澎湖縣議會,澎湖縣,王昌定
1964澎湖縣議會,澎湖縣,蔡福田
1964澎湖縣議會,澎湖縣,鄭春滿
1964澎湖縣議會,澎湖縣,許素葉
1964澎湖縣議會,澎湖縣,許呂淑女
1964澎湖縣議會,澎湖縣,許等爵
1964澎湖縣議會,澎湖縣,陳伊鋒
1964澎湖縣議會,澎湖縣,高龍雄
1964澎湖縣議會,澎湖縣,陳換良
1964澎湖縣議會,澎湖縣,林長禮
1964澎湖縣議會,澎湖縣,吳文義
1964澎湖縣議會,澎湖縣,呂媽帝
1964澎湖縣議會,澎湖縣,藍添福
1964澎湖縣議會,澎湖縣,葉開佛
1964澎湖縣議會,澎湖縣,顏順衷
1968澎湖縣議會,澎湖縣,藍丁貴
1968澎湖縣議會,澎湖縣,蔡團圓
1968澎湖縣議會,澎湖縣,蔡福田
1968澎湖縣議會,澎湖縣,林長禮
1968澎湖縣議會,澎湖縣,許等爵
1968澎湖縣議會,澎湖縣,陳竹林
1968澎湖縣議會,澎湖縣,陳換良
1968澎湖縣議會,澎湖縣,許瑞慶
1968澎湖縣議會,澎湖縣,林聯登
1968澎湖縣議會,澎湖縣,張動九
1968澎湖縣議會,澎湖縣,許素葉
1968澎湖縣議會,澎湖縣,許記盛
1968澎湖縣議會,澎湖縣,陳伊鋒
1968澎湖縣議會,澎湖縣,吳明朗
1968澎湖縣議會,澎湖縣,許祖要
1968澎湖縣議會,澎湖縣,陳鄭淑君
1968澎湖縣議會,澎湖縣,葉開佛
1968澎湖縣議會,澎湖縣,藍添福
1968澎湖縣議會,澎湖縣,呂允棟
1973澎湖縣議會,澎湖縣,許記盛
1973澎湖縣議會,澎湖縣,藍添福
1973澎湖縣議會,澎湖縣,林聯登
1973澎湖縣議會,澎湖縣,楊國夫
1973澎湖縣議會,澎湖縣,許瑞慶
1973澎湖縣議會,澎湖縣,許素葉
1973澎湖縣議會,澎湖縣,陳伊鋒
1973澎湖縣議會,澎湖縣,阮觀智
1973澎湖縣議會,澎湖縣,蔡福田
1973澎湖縣議會,澎湖縣,吳明朗
1973澎湖縣議會,澎湖縣,蔡團圓
1973澎湖縣議會,澎湖縣,張動九
1973澎湖縣議會,澎湖縣,陳換良
1973澎湖縣議會,澎湖縣,許宣武
1973澎湖縣議會,澎湖縣,高清主
1973澎湖縣議會,澎湖縣,陳鄭淑君
1973澎湖縣議會,澎湖縣,謝文周
1973澎湖縣議會,澎湖縣,葉開佛
1973澎湖縣議會,澎湖縣,呂進祐
1977澎湖縣議會,澎湖縣,許素葉
1977澎湖縣議會,澎湖縣,高清主
1977澎湖縣議會,澎湖縣,顏重慶
1977澎湖縣議會,澎湖縣,陳明吉
1977澎湖縣議會,澎湖縣,涂順發
1977澎湖縣議會,澎湖縣,許瑞慶
1977澎湖縣議會,澎湖縣,許石柳
1977澎湖縣議會,澎湖縣,楊國夫
1977澎湖縣議會,澎湖縣,胡松榮
1977澎湖縣議會,澎湖縣,張動九
1977澎湖縣議會,澎湖縣,許記盛
1977澎湖縣議會,澎湖縣,鄭永發
1977澎湖縣議會,澎湖縣,陳西南
1977澎湖縣議會,澎湖縣,林興傑
1977澎湖縣議會,澎湖縣,吳紅葉
1977澎湖縣議會,澎湖縣,許佛佑
1977澎湖縣議會,澎湖縣,謝文周
1977澎湖縣議會,澎湖縣,藍添福
1977澎湖縣議會,澎湖縣,呂進祐
1982澎湖縣議會,澎湖縣,陳西南
1982澎湖縣議會,澎湖縣,鄭永發
1982澎湖縣議會,澎湖縣,黃建築
1982澎湖縣議會,澎湖縣,蔡豐盛
1982澎湖縣議會,澎湖縣,張滿淑
1982澎湖縣議會,澎湖縣,許麗音
1982澎湖縣議會,澎湖縣,許素葉
1982澎湖縣議會,澎湖縣,許瑞慶
1982澎湖縣議會,澎湖縣,楊國夫
1982澎湖縣議會,澎湖縣,許石柳
1982澎湖縣議會,澎湖縣,陳評論
1982澎湖縣議會,澎湖縣,陳昭玲
1982澎湖縣議會,澎湖縣,涂順發
1982澎湖縣議會,澎湖縣,胡松榮
1982澎湖縣議會,澎湖縣,宋世平
1982澎湖縣議會,澎湖縣,呂正黨
1982澎湖縣議會,澎湖縣,莊双喜
1982澎湖縣議會,澎湖縣,俞喜龍
1982澎湖縣議會,澎湖縣,張啟明
1986澎湖縣議會,澎湖縣,鄭永發
1986澎湖縣議會,澎湖縣,許南豐
1986澎湖縣議會,澎湖縣,張再扶
1986澎湖縣議會,澎湖縣,劉陳昭玲
1986澎湖縣議會,澎湖縣,許麗音
1986澎湖縣議會,澎湖縣,許素葉
1986澎湖縣議會,澎湖縣,蔡豐盛
1986澎湖縣議會,澎湖縣,顏重慶
1986澎湖縣議會,澎湖縣,陳評論
1986澎湖縣議會,澎湖縣,許嘉生
1986澎湖縣議會,澎湖縣,藍俊昇
1986澎湖縣議會,澎湖縣,林興傑
1986澎湖縣議會,澎湖縣,陳記順
1986澎湖縣議會,澎湖縣,黃建築
1986澎湖縣議會,澎湖縣,洪榮郎
1986澎湖縣議會,澎湖縣,呂正黨
1986澎湖縣議會,澎湖縣,歐中慨
1986澎湖縣議會,澎湖縣,俞喜龍
1986澎湖縣議會,澎湖縣,張啟明
1990澎湖縣議會,澎湖縣,黃建築
1990澎湖縣議會,澎湖縣,劉陳昭玲
1990澎湖縣議會,澎湖縣,張再扶
1990澎湖縣議會,澎湖縣,林敬欽
1990澎湖縣議會,澎湖縣,蘇崑雄
1990澎湖縣議會,澎湖縣,許南豐
1990澎湖縣議會,澎湖縣,洪榮郎
1990澎湖縣議會,澎湖縣,呂春茶
1990澎湖縣議會,澎湖縣,藍俊昇
1990澎湖縣議會,澎湖縣,許麗音
1990澎湖縣議會,澎湖縣,陳海山
1990澎湖縣議會,澎湖縣,陳進兩
1990澎湖縣議會,澎湖縣,李毓璋
1990澎湖縣議會,澎湖縣,黃宗妙
1990澎湖縣議會,澎湖縣,方榮一
1990澎湖縣議會,澎湖縣,許永春
1990澎湖縣議會,澎湖縣,歐中慨
1990澎湖縣議會,澎湖縣,許龍富
1990澎湖縣議會,澎湖縣,陳友志
1994澎湖縣議會,澎湖縣,黃建築
1994澎湖縣議會,澎湖縣,劉陳昭玲
1994澎湖縣議會,澎湖縣,顏重慶
1994澎湖縣議會,澎湖縣,許麗音
1994澎湖縣議會,澎湖縣,陳海山
1994澎湖縣議會,澎湖縣,張再扶
1994澎湖縣議會,澎湖縣,陳百川
1994澎湖縣議會,澎湖縣,蘇崑雄
1994澎湖縣議會,澎湖縣,洪榮郎
1994澎湖縣議會,澎湖縣,陳記順
1994澎湖縣議會,澎湖縣,林素妹
1994澎湖縣議會,澎湖縣,陳進兩
1994澎湖縣議會,澎湖縣,李毓璋
1994澎湖縣議會,澎湖縣,方榮一
1994澎湖縣議會,澎湖縣,陳富厚
1994澎湖縣議會,澎湖縣,歐中慨
1994澎湖縣議會,澎湖縣,莊双喜
1994澎湖縣議會,澎湖縣,許長福
1994澎湖縣議會,澎湖縣,張啟明
1951基隆市議會,基隆市,許天花
1951基隆市議會,基隆市,趙俊軒
1951基隆市議會,基隆市,江榮振
1951基隆市議會,基隆市,謝阿發
1951基隆市議會,基隆市,顏淑容
1951基隆市議會,基隆市,楊查某
1951基隆市議會,基隆市,林錦南
1951基隆市議會,基隆市,陳允
1951基隆市議會,基隆市,謝石角
1951基隆市議會,基隆市,楊阿壽
1951基隆市議會,基隆市,簡林朝波
1951基隆市議會,基隆市,王冬波
1951基隆市議會,基隆市,黃樹水
1951基隆市議會,基隆市,林年壽
1951基隆市議會,基隆市,林慶福
1977基隆市議會,基隆市,蔡火砲
1977基隆市議會,基隆市,陳興
1977基隆市議會,基隆市,游東龍
1977基隆市議會,基隆市,武少虔
1977基隆市議會,基隆市,蔡爌成
1977基隆市議會,基隆市,王翔鐘
1977基隆市議會,基隆市,陳正太
1977基隆市議會,基隆市,馬重五
1977基隆市議會,基隆市,洪玉麟
1977基隆市議會,基隆市,王子樵
1977基隆市議會,基隆市,林文龍
1977基隆市議會,基隆市,黃簡玉霞
1977基隆市議會,基隆市,謝建政
1977基隆市議會,基隆市,楊勇傳
1977基隆市議會,基隆市,陳憲常
1977基隆市議會,基隆市,任訓哲
1977基隆市議會,基隆市,江聰明
1977基隆市議會,基隆市,郭民通
1977基隆市議會,基隆市,許義隆
1977基隆市議會,基隆市,許天生
1977基隆市議會,基隆市,陳福生
1977基隆市議會,基隆市,陳亦文
1977基隆市議會,基隆市,吳邦彥
1977基隆市議會,基隆市,張子岐
1977基隆市議會,基隆市,廖嘆華
1977基隆市議會,基隆市,游永光
1977基隆市議會,基隆市,李勝村
1953基隆市議會,基隆市,謝清雲
1953基隆市議會,基隆市,王番林
1953基隆市議會,基隆市,周垤源
1953基隆市議會,基隆市,張華水
1953基隆市議會,基隆市,王胡必芳
1953基隆市議會,基隆市,簡林朝波
1953基隆市議會,基隆市,姚煥洲
1953基隆市議會,基隆市,楊阿壽
1953基隆市議會,基隆市,黃明金
1953基隆市議會,基隆市,陳秋旺
1953基隆市議會,基隆市,謝石角
1953基隆市議會,基隆市,許朝木
1953基隆市議會,基隆市,江榮振
